time_index,timestamp,year,month,split
56966,1997-12-28T12:00:00,1997,12,train
56967,1997-12-28T18:00:00,1997,12,train
56968,1997-12-29T00:00:00,1997,12,train
56969,1997-12-29T06:00:00,1997,12,train
56970,1997-12-29T12:00:00,1997,12,train
56971,1997-12-29T18:00:00,1997,12,train
56972,1997-12-30T00:00:00,1997,12,train
56973,1997-12-30T06:00:00,1997,12,train
56974,1997-12-30T12:00:00,1997,12,train
56975,1997-12-30T18:00:00,1997,12,train
56976,1997-12-31T00:00:00,1997,12,train
56977,1997-12-31T06:00:00,1997,12,train
56978,1997-12-31T12:00:00,1997,12,train
56979,1997-12-31T18:00:00,1997,12,train
56980,1998-01-01T00:00:00,1998,1,train
56981,1998-01-01T06:00:00,1998,1,train
56982,1998-01-01T12:00:00,1998,1,train
56983,1998-01-01T18:00:00,1998,1,train
56984,1998-01-02T00:00:00,1998,1,train
56985,1998-01-02T06:00:00,1998,1,train
56986,1998-01-02T12:00:00,1998,1,train
56987,1998-01-02T18:00:00,1998,1,train
56988,1998-01-03T00:00:00,1998,1,train
56989,1998-01-03T06:00:00,1998,1,train
56990,1998-01-03T12:00:00,1998,1,train
56991,1998-01-03T18:00:00,1998,1,train
56992,1998-01-04T00:00:00,1998,1,train
56993,1998-01-04T06:00:00,1998,1,train
56994,1998-01-04T12:00:00,1998,1,train
56995,1998-01-04T18:00:00,1998,1,train
56996,1998-01-05T00:00:00,1998,1,train
56997,1998-01-05T06:00:00,1998,1,train
56998,1998-01-05T12:00:00,1998,1,train
56999,1998-01-05T18:00:00,1998,1,train
57000,1998-01-06T00:00:00,1998,1,train
57001,1998-01-06T06:00:00,1998,1,train
57002,1998-01-06T12:00:00,1998,1,train
57003,1998-01-06T18:00:00,1998,1,train
57004,1998-01-07T00:00:00,1998,1,train
57005,1998-01-07T06:00:00,1998,1,train
57006,1998-01-07T12:00:00,1998,1,train
57007,1998-01-07T18:00:00,1998,1,train
57008,1998-01-08T00:00:00,1998,1,train
57009,1998-01-08T06:00:00,1998,1,train
57010,1998-01-08T12:00:00,1998,1,train
57011,1998-01-08T18:00:00,1998,1,train
57012,1998-01-09T00:00:00,1998,1,train
57013,1998-01-09T06:00:00,1998,1,train
57014,1998-01-09T12:00:00,1998,1,train
57015,1998-01-09T18:00:00,1998,1,train
57016,1998-01-10T00:00:00,1998,1,train
57017,1998-01-10T06:00:00,1998,1,train
57018,1998-01-10T12:00:00,1998,1,train
57019,1998-01-10T18:00:00,1998,1,train
57020,1998-01-11T00:00:00,1998,1,train
57021,1998-01-11T06:00:00,1998,1,train
57022,1998-01-11T12:00:00,1998,1,train
57023,1998-01-11T18:00:00,1998,1,train
57024,1998-01-12T00:00:00,1998,1,train
57025,1998-01-12T06:00:00,1998,1,train
57026,1998-01-12T12:00:00,1998,1,train
57027,1998-01-12T18:00:00,1998,1,train
57028,1998-01-13T00:00:00,1998,1,train
57029,1998-01-13T06:00:00,1998,1,train
57030,1998-01-13T12:00:00,1998,1,train
57031,1998-01-13T18:00:00,1998,1,train
57032,1998-01-14T00:00:00,1998,1,train
57033,1998-01-14T06:00:00,1998,1,train
57034,1998-01-14T12:00:00,1998,1,train
57035,1998-01-14T18:00:00,1998,1,train
57036,1998-01-15T00:00:00,1998,1,train
57037,1998-01-15T06:00:00,1998,1,train
57038,1998-01-15T12:00:00,1998,1,train
57039,1998-01-15T18:00:00,1998,1,train
57040,1998-01-16T00:00:00,1998,1,train
57041,1998-01-16T06:00:00,1998,1,train
57042,1998-01-16T12:00:00,1998,1,train
57043,1998-01-16T18:00:00,1998,1,train
57044,1998-01-17T00:00:00,1998,1,train
57045,1998-01-17T06:00:00,1998,1,train
57046,1998-01-17T12:00:00,1998,1,train
57047,1998-01-17T18:00:00,1998,1,train
57048,1998-01-18T00:00:00,1998,1,train
57049,1998-01-18T06:00:00,1998,1,train
57050,1998-01-18T12:00:00,1998,1,train
57051,1998-01-18T18:00:00,1998,1,train
57052,1998-01-19T00:00:00,1998,1,train
57053,1998-01-19T06:00:00,1998,1,train
57054,1998-01-19T12:00:00,1998,1,train
57055,1998-01-19T18:00:00,1998,1,train
57056,1998-01-20T00:00:00,1998,1,train
57057,1998-01-20T06:00:00,1998,1,train
57058,1998-01-20T12:00:00,1998,1,train
57059,1998-01-20T18:00:00,1998,1,train
57060,1998-01-21T00:00:00,1998,1,train
57061,1998-01-21T06:00:00,1998,1,train
57062,1998-01-21T12:00:00,1998,1,train
57063,1998-01-21T18:00:00,1998,1,train
57064,1998-01-22T00:00:00,1998,1,train
57065,1998-01-22T06:00:00,1998,1,train
57066,1998-01-22T12:00:00,1998,1,train
57067,1998-01-22T18:00:00,1998,1,train
57068,1998-01-23T00:00:00,1998,1,train
57069,1998-01-23T06:00:00,1998,1,train
57070,1998-01-23T12:00:00,1998,1,train
57071,1998-01-23T18:00:00,1998,1,train
57072,1998-01-24T00:00:00,1998,1,train
57073,1998-01-24T06:00:00,1998,1,train
57074,1998-01-24T12:00:00,1998,1,train
57075,1998-01-24T18:00:00,1998,1,train
57076,1998-01-25T00:00:00,1998,1,train
57077,1998-01-25T06:00:00,1998,1,train
57078,1998-01-25T12:00:00,1998,1,train
57079,1998-01-25T18:00:00,1998,1,train
57080,1998-01-26T00:00:00,1998,1,train
57081,1998-01-26T06:00:00,1998,1,train
57082,1998-01-26T12:00:00,1998,1,train
57083,1998-01-26T18:00:00,1998,1,train
57084,1998-01-27T00:00:00,1998,1,train
57085,1998-01-27T06:00:00,1998,1,train
57086,1998-01-27T12:00:00,1998,1,train
57087,1998-01-27T18:00:00,1998,1,train
57088,1998-01-28T00:00:00,1998,1,train
57089,1998-01-28T06:00:00,1998,1,train
57090,1998-01-28T12:00:00,1998,1,train
57091,1998-01-28T18:00:00,1998,1,train
57092,1998-01-29T00:00:00,1998,1,train
57093,1998-01-29T06:00:00,1998,1,train
57094,1998-01-29T12:00:00,1998,1,train
57095,1998-01-29T18:00:00,1998,1,train
57096,1998-01-30T00:00:00,1998,1,train
57097,1998-01-30T06:00:00,1998,1,train
57098,1998-01-30T12:00:00,1998,1,train
57099,1998-01-30T18:00:00,1998,1,train
57100,1998-01-31T00:00:00,1998,1,train
57101,1998-01-31T06:00:00,1998,1,train
57102,1998-01-31T12:00:00,1998,1,train
57103,1998-01-31T18:00:00,1998,1,train
57104,1998-02-01T00:00:00,1998,2,train
57105,1998-02-01T06:00:00,1998,2,train
57106,1998-02-01T12:00:00,1998,2,train
57107,1998-02-01T18:00:00,1998,2,train
57108,1998-02-02T00:00:00,1998,2,train
57109,1998-02-02T06:00:00,1998,2,train
57110,1998-02-02T12:00:00,1998,2,train
57111,1998-02-02T18:00:00,1998,2,train
57112,1998-02-03T00:00:00,1998,2,train
57113,1998-02-03T06:00:00,1998,2,train
57114,1998-02-03T12:00:00,1998,2,train
57115,1998-02-03T18:00:00,1998,2,train
57116,1998-02-04T00:00:00,1998,2,train
57117,1998-02-04T06:00:00,1998,2,train
57118,1998-02-04T12:00:00,1998,2,train
57119,1998-02-04T18:00:00,1998,2,train
57120,1998-02-05T00:00:00,1998,2,train
57121,1998-02-05T06:00:00,1998,2,train
57122,1998-02-05T12:00:00,1998,2,train
57123,1998-02-05T18:00:00,1998,2,train
57124,1998-02-06T00:00:00,1998,2,train
57125,1998-02-06T06:00:00,1998,2,train
57126,1998-02-06T12:00:00,1998,2,train
57127,1998-02-06T18:00:00,1998,2,train
57128,1998-02-07T00:00:00,1998,2,train
57129,1998-02-07T06:00:00,1998,2,train
57130,1998-02-07T12:00:00,1998,2,train
57131,1998-02-07T18:00:00,1998,2,train
57132,1998-02-08T00:00:00,1998,2,train
57133,1998-02-08T06:00:00,1998,2,train
57134,1998-02-08T12:00:00,1998,2,train
57135,1998-02-08T18:00:00,1998,2,train
57136,1998-02-09T00:00:00,1998,2,train
57137,1998-02-09T06:00:00,1998,2,train
57138,1998-02-09T12:00:00,1998,2,train
57139,1998-02-09T18:00:00,1998,2,train
57140,1998-02-10T00:00:00,1998,2,train
57141,1998-02-10T06:00:00,1998,2,train
57142,1998-02-10T12:00:00,1998,2,train
57143,1998-02-10T18:00:00,1998,2,train
57144,1998-02-11T00:00:00,1998,2,train
57145,1998-02-11T06:00:00,1998,2,train
57146,1998-02-11T12:00:00,1998,2,train
57147,1998-02-11T18:00:00,1998,2,train
57148,1998-02-12T00:00:00,1998,2,train
57149,1998-02-12T06:00:00,1998,2,train
57150,1998-02-12T12:00:00,1998,2,train
57151,1998-02-12T18:00:00,1998,2,train
57152,1998-02-13T00:00:00,1998,2,train
57153,1998-02-13T06:00:00,1998,2,train
57154,1998-02-13T12:00:00,1998,2,train
57155,1998-02-13T18:00:00,1998,2,train
57156,1998-02-14T00:00:00,1998,2,train
57157,1998-02-14T06:00:00,1998,2,train
57158,1998-02-14T12:00:00,1998,2,train
57159,1998-02-14T18:00:00,1998,2,train
57160,1998-02-15T00:00:00,1998,2,train
57161,1998-02-15T06:00:00,1998,2,train
57162,1998-02-15T12:00:00,1998,2,train
57163,1998-02-15T18:00:00,1998,2,train
57164,1998-02-16T00:00:00,1998,2,train
57165,1998-02-16T06:00:00,1998,2,train
57166,1998-02-16T12:00:00,1998,2,train
57167,1998-02-16T18:00:00,1998,2,train
57168,1998-02-17T00:00:00,1998,2,train
57169,1998-02-17T06:00:00,1998,2,train
57170,1998-02-17T12:00:00,1998,2,train
57171,1998-02-17T18:00:00,1998,2,train
57172,1998-02-18T00:00:00,1998,2,train
57173,1998-02-18T06:00:00,1998,2,train
57174,1998-02-18T12:00:00,1998,2,train
57175,1998-02-18T18:00:00,1998,2,train
57176,1998-02-19T00:00:00,1998,2,train
57177,1998-02-19T06:00:00,1998,2,train
57178,1998-02-19T12:00:00,1998,2,train
57179,1998-02-19T18:00:00,1998,2,train
57180,1998-02-20T00:00:00,1998,2,train
57181,1998-02-20T06:00:00,1998,2,train
57182,1998-02-20T12:00:00,1998,2,train
57183,1998-02-20T18:00:00,1998,2,train
57184,1998-02-21T00:00:00,1998,2,train
57185,1998-02-21T06:00:00,1998,2,train
57186,1998-02-21T12:00:00,1998,2,train
57187,1998-02-21T18:00:00,1998,2,train
57188,1998-02-22T00:00:00,1998,2,train
57189,1998-02-22T06:00:00,1998,2,train
57190,1998-02-22T12:00:00,1998,2,train
57191,1998-02-22T18:00:00,1998,2,train
57192,1998-02-23T00:00:00,1998,2,train
57193,1998-02-23T06:00:00,1998,2,train
57194,1998-02-23T12:00:00,1998,2,train
57195,1998-02-23T18:00:00,1998,2,train
57196,1998-02-24T00:00:00,1998,2,train
57197,1998-02-24T06:00:00,1998,2,train
57198,1998-02-24T12:00:00,1998,2,train
57199,1998-02-24T18:00:00,1998,2,train
57200,1998-02-25T00:00:00,1998,2,train
57201,1998-02-25T06:00:00,1998,2,train
57202,1998-02-25T12:00:00,1998,2,train
57203,1998-02-25T18:00:00,1998,2,train
57204,1998-02-26T00:00:00,1998,2,train
57205,1998-02-26T06:00:00,1998,2,train
57206,1998-02-26T12:00:00,1998,2,train
57207,1998-02-26T18:00:00,1998,2,train
57208,1998-02-27T00:00:00,1998,2,train
57209,1998-02-27T06:00:00,1998,2,train
57210,1998-02-27T12:00:00,1998,2,train
57211,1998-02-27T18:00:00,1998,2,train
57212,1998-02-28T00:00:00,1998,2,train
57213,1998-02-28T06:00:00,1998,2,train
57214,1998-02-28T12:00:00,1998,2,train
57215,1998-02-28T18:00:00,1998,2,train
57216,1998-03-01T00:00:00,1998,3,train
57217,1998-03-01T06:00:00,1998,3,train
57218,1998-03-01T12:00:00,1998,3,train
57219,1998-03-01T18:00:00,1998,3,train
57220,1998-03-02T00:00:00,1998,3,train
57221,1998-03-02T06:00:00,1998,3,train
57222,1998-03-02T12:00:00,1998,3,train
57223,1998-03-02T18:00:00,1998,3,train
57224,1998-03-03T00:00:00,1998,3,train
57225,1998-03-03T06:00:00,1998,3,train
57226,1998-03-03T12:00:00,1998,3,train
57227,1998-03-03T18:00:00,1998,3,train
57228,1998-03-04T00:00:00,1998,3,train
57229,1998-03-04T06:00:00,1998,3,train
57230,1998-03-04T12:00:00,1998,3,train
57231,1998-03-04T18:00:00,1998,3,train
57232,1998-03-05T00:00:00,1998,3,train
57233,1998-03-05T06:00:00,1998,3,train
57234,1998-03-05T12:00:00,1998,3,train
57235,1998-03-05T18:00:00,1998,3,train
57236,1998-03-06T00:00:00,1998,3,train
57237,1998-03-06T06:00:00,1998,3,train
57238,1998-03-06T12:00:00,1998,3,train
57239,1998-03-06T18:00:00,1998,3,train
57240,1998-03-07T00:00:00,1998,3,train
57241,1998-03-07T06:00:00,1998,3,train
57242,1998-03-07T12:00:00,1998,3,train
57243,1998-03-07T18:00:00,1998,3,train
57244,1998-03-08T00:00:00,1998,3,train
57245,1998-03-08T06:00:00,1998,3,train
57246,1998-03-08T12:00:00,1998,3,train
57247,1998-03-08T18:00:00,1998,3,train
57248,1998-03-09T00:00:00,1998,3,train
57249,1998-03-09T06:00:00,1998,3,train
57250,1998-03-09T12:00:00,1998,3,train
57251,1998-03-09T18:00:00,1998,3,train
57252,1998-03-10T00:00:00,1998,3,train
57253,1998-03-10T06:00:00,1998,3,train
57254,1998-03-10T12:00:00,1998,3,train
57255,1998-03-10T18:00:00,1998,3,train
57256,1998-03-11T00:00:00,1998,3,train
57257,1998-03-11T06:00:00,1998,3,train
57258,1998-03-11T12:00:00,1998,3,train
57259,1998-03-11T18:00:00,1998,3,train
57260,1998-03-12T00:00:00,1998,3,train
57261,1998-03-12T06:00:00,1998,3,train
57262,1998-03-12T12:00:00,1998,3,train
57263,1998-03-12T18:00:00,1998,3,train
57264,1998-03-13T00:00:00,1998,3,train
57265,1998-03-13T06:00:00,1998,3,train
57266,1998-03-13T12:00:00,1998,3,train
57267,1998-03-13T18:00:00,1998,3,train
57268,1998-03-14T00:00:00,1998,3,train
57269,1998-03-14T06:00:00,1998,3,train
57270,1998-03-14T12:00:00,1998,3,train
57271,1998-03-14T18:00:00,1998,3,train
57272,1998-03-15T00:00:00,1998,3,train
57273,1998-03-15T06:00:00,1998,3,train
57274,1998-03-15T12:00:00,1998,3,train
57275,1998-03-15T18:00:00,1998,3,train
57276,1998-03-16T00:00:00,1998,3,train
57277,1998-03-16T06:00:00,1998,3,train
57278,1998-03-16T12:00:00,1998,3,train
57279,1998-03-16T18:00:00,1998,3,train
57280,1998-03-17T00:00:00,1998,3,train
57281,1998-03-17T06:00:00,1998,3,train
57282,1998-03-17T12:00:00,1998,3,train
57283,1998-03-17T18:00:00,1998,3,train
57284,1998-03-18T00:00:00,1998,3,train
57285,1998-03-18T06:00:00,1998,3,train
57286,1998-03-18T12:00:00,1998,3,train
57287,1998-03-18T18:00:00,1998,3,train
57288,1998-03-19T00:00:00,1998,3,train
57289,1998-03-19T06:00:00,1998,3,train
57290,1998-03-19T12:00:00,1998,3,train
57291,1998-03-19T18:00:00,1998,3,train
57292,1998-03-20T00:00:00,1998,3,train
57293,1998-03-20T06:00:00,1998,3,train
57294,1998-03-20T12:00:00,1998,3,train
57295,1998-03-20T18:00:00,1998,3,train
57296,1998-03-21T00:00:00,1998,3,train
57297,1998-03-21T06:00:00,1998,3,train
57298,1998-03-21T12:00:00,1998,3,train
57299,1998-03-21T18:00:00,1998,3,train
57300,1998-03-22T00:00:00,1998,3,train
57301,1998-03-22T06:00:00,1998,3,train
57302,1998-03-22T12:00:00,1998,3,train
57303,1998-03-22T18:00:00,1998,3,train
57304,1998-03-23T00:00:00,1998,3,train
57305,1998-03-23T06:00:00,1998,3,train
57306,1998-03-23T12:00:00,1998,3,train
57307,1998-03-23T18:00:00,1998,3,train
57308,1998-03-24T00:00:00,1998,3,train
57309,1998-03-24T06:00:00,1998,3,train
57310,1998-03-24T12:00:00,1998,3,train
57311,1998-03-24T18:00:00,1998,3,train
57312,1998-03-25T00:00:00,1998,3,train
57313,1998-03-25T06:00:00,1998,3,train
57314,1998-03-25T12:00:00,1998,3,train
57315,1998-03-25T18:00:00,1998,3,train
57316,1998-03-26T00:00:00,1998,3,train
57317,1998-03-26T06:00:00,1998,3,train
57318,1998-03-26T12:00:00,1998,3,train
57319,1998-03-26T18:00:00,1998,3,train
57320,1998-03-27T00:00:00,1998,3,train
57321,1998-03-27T06:00:00,1998,3,train
57322,1998-03-27T12:00:00,1998,3,train
57323,1998-03-27T18:00:00,1998,3,train
57324,1998-03-28T00:00:00,1998,3,train
57325,1998-03-28T06:00:00,1998,3,train
57326,1998-03-28T12:00:00,1998,3,train
57327,1998-03-28T18:00:00,1998,3,train
57328,1998-03-29T00:00:00,1998,3,train
57329,1998-03-29T06:00:00,1998,3,train
57330,1998-03-29T12:00:00,1998,3,train
57331,1998-03-29T18:00:00,1998,3,train
57332,1998-03-30T00:00:00,1998,3,train
57333,1998-03-30T06:00:00,1998,3,train
57334,1998-03-30T12:00:00,1998,3,train
57335,1998-03-30T18:00:00,1998,3,train
57336,1998-03-31T00:00:00,1998,3,train
57337,1998-03-31T06:00:00,1998,3,train
57338,1998-03-31T12:00:00,1998,3,train
57339,1998-03-31T18:00:00,1998,3,train
57340,1998-04-01T00:00:00,1998,4,train
57341,1998-04-01T06:00:00,1998,4,train
57342,1998-04-01T12:00:00,1998,4,train
57343,1998-04-01T18:00:00,1998,4,train
57344,1998-04-02T00:00:00,1998,4,train
57345,1998-04-02T06:00:00,1998,4,train
57346,1998-04-02T12:00:00,1998,4,train
57347,1998-04-02T18:00:00,1998,4,train
57348,1998-04-03T00:00:00,1998,4,train
57349,1998-04-03T06:00:00,1998,4,train
57350,1998-04-03T12:00:00,1998,4,train
57351,1998-04-03T18:00:00,1998,4,train
57352,1998-04-04T00:00:00,1998,4,train
57353,1998-04-04T06:00:00,1998,4,train
57354,1998-04-04T12:00:00,1998,4,train
57355,1998-04-04T18:00:00,1998,4,train
57356,1998-04-05T00:00:00,1998,4,train
57357,1998-04-05T06:00:00,1998,4,train
57358,1998-04-05T12:00:00,1998,4,train
57359,1998-04-05T18:00:00,1998,4,train
57360,1998-04-06T00:00:00,1998,4,train
57361,1998-04-06T06:00:00,1998,4,train
57362,1998-04-06T12:00:00,1998,4,train
57363,1998-04-06T18:00:00,1998,4,train
57364,1998-04-07T00:00:00,1998,4,train
57365,1998-04-07T06:00:00,1998,4,train
57366,1998-04-07T12:00:00,1998,4,train
57367,1998-04-07T18:00:00,1998,4,train
57368,1998-04-08T00:00:00,1998,4,train
57369,1998-04-08T06:00:00,1998,4,train
57370,1998-04-08T12:00:00,1998,4,train
57371,1998-04-08T18:00:00,1998,4,train
57372,1998-04-09T00:00:00,1998,4,train
57373,1998-04-09T06:00:00,1998,4,train
57374,1998-04-09T12:00:00,1998,4,train
57375,1998-04-09T18:00:00,1998,4,train
57376,1998-04-10T00:00:00,1998,4,train
57377,1998-04-10T06:00:00,1998,4,train
57378,1998-04-10T12:00:00,1998,4,train
57379,1998-04-10T18:00:00,1998,4,train
57380,1998-04-11T00:00:00,1998,4,train
57381,1998-04-11T06:00:00,1998,4,train
57382,1998-04-11T12:00:00,1998,4,train
57383,1998-04-11T18:00:00,1998,4,train
57384,1998-04-12T00:00:00,1998,4,train
57385,1998-04-12T06:00:00,1998,4,train
57386,1998-04-12T12:00:00,1998,4,train
57387,1998-04-12T18:00:00,1998,4,train
57388,1998-04-13T00:00:00,1998,4,train
57389,1998-04-13T06:00:00,1998,4,train
57390,1998-04-13T12:00:00,1998,4,train
57391,1998-04-13T18:00:00,1998,4,train
57392,1998-04-14T00:00:00,1998,4,train
57393,1998-04-14T06:00:00,1998,4,train
57394,1998-04-14T12:00:00,1998,4,train
57395,1998-04-14T18:00:00,1998,4,train
57396,1998-04-15T00:00:00,1998,4,train
57397,1998-04-15T06:00:00,1998,4,train
57398,1998-04-15T12:00:00,1998,4,train
57399,1998-04-15T18:00:00,1998,4,train
57400,1998-04-16T00:00:00,1998,4,train
57401,1998-04-16T06:00:00,1998,4,train
57402,1998-04-16T12:00:00,1998,4,train
57403,1998-04-16T18:00:00,1998,4,train
57404,1998-04-17T00:00:00,1998,4,train
57405,1998-04-17T06:00:00,1998,4,train
57406,1998-04-17T12:00:00,1998,4,train
57407,1998-04-17T18:00:00,1998,4,train
57408,1998-04-18T00:00:00,1998,4,train
57409,1998-04-18T06:00:00,1998,4,train
57410,1998-04-18T12:00:00,1998,4,train
57411,1998-04-18T18:00:00,1998,4,train
57412,1998-04-19T00:00:00,1998,4,train
57413,1998-04-19T06:00:00,1998,4,train
57414,1998-04-19T12:00:00,1998,4,train
57415,1998-04-19T18:00:00,1998,4,train
57416,1998-04-20T00:00:00,1998,4,train
57417,1998-04-20T06:00:00,1998,4,train
57418,1998-04-20T12:00:00,1998,4,train
57419,1998-04-20T18:00:00,1998,4,train
57420,1998-04-21T00:00:00,1998,4,train
57421,1998-04-21T06:00:00,1998,4,train
57422,1998-04-21T12:00:00,1998,4,train
57423,1998-04-21T18:00:00,1998,4,train
57424,1998-04-22T00:00:00,1998,4,train
57425,1998-04-22T06:00:00,1998,4,train
57426,1998-04-22T12:00:00,1998,4,train
57427,1998-04-22T18:00:00,1998,4,train
57428,1998-04-23T00:00:00,1998,4,train
57429,1998-04-23T06:00:00,1998,4,train
57430,1998-04-23T12:00:00,1998,4,train
57431,1998-04-23T18:00:00,1998,4,train
57432,1998-04-24T00:00:00,1998,4,train
57433,1998-04-24T06:00:00,1998,4,train
57434,1998-04-24T12:00:00,1998,4,train
57435,1998-04-24T18:00:00,1998,4,train
57436,1998-04-25T00:00:00,1998,4,train
57437,1998-04-25T06:00:00,1998,4,train
57438,1998-04-25T12:00:00,1998,4,train
57439,1998-04-25T18:00:00,1998,4,train
57440,1998-04-26T00:00:00,1998,4,train
57441,1998-04-26T06:00:00,1998,4,train
57442,1998-04-26T12:00:00,1998,4,train
57443,1998-04-26T18:00:00,1998,4,train
57444,1998-04-27T00:00:00,1998,4,train
57445,1998-04-27T06:00:00,1998,4,train
57446,1998-04-27T12:00:00,1998,4,train
57447,1998-04-27T18:00:00,1998,4,train
57448,1998-04-28T00:00:00,1998,4,train
57449,1998-04-28T06:00:00,1998,4,train
57450,1998-04-28T12:00:00,1998,4,train
57451,1998-04-28T18:00:00,1998,4,train
57452,1998-04-29T00:00:00,1998,4,train
57453,1998-04-29T06:00:00,1998,4,train
57454,1998-04-29T12:00:00,1998,4,train
57455,1998-04-29T18:00:00,1998,4,train
57456,1998-04-30T00:00:00,1998,4,train
57457,1998-04-30T06:00:00,1998,4,train
57458,1998-04-30T12:00:00,1998,4,train
57459,1998-04-30T18:00:00,1998,4,train
57460,1998-05-01T00:00:00,1998,5,train
57461,1998-05-01T06:00:00,1998,5,train
57462,1998-05-01T12:00:00,1998,5,train
57463,1998-05-01T18:00:00,1998,5,train
57464,1998-05-02T00:00:00,1998,5,train
57465,1998-05-02T06:00:00,1998,5,train
57466,1998-05-02T12:00:00,1998,5,train
57467,1998-05-02T18:00:00,1998,5,train
57468,1998-05-03T00:00:00,1998,5,train
57469,1998-05-03T06:00:00,1998,5,train
57470,1998-05-03T12:00:00,1998,5,train
57471,1998-05-03T18:00:00,1998,5,train
57472,1998-05-04T00:00:00,1998,5,train
57473,1998-05-04T06:00:00,1998,5,train
57474,1998-05-04T12:00:00,1998,5,train
57475,1998-05-04T18:00:00,1998,5,train
57476,1998-05-05T00:00:00,1998,5,train
57477,1998-05-05T06:00:00,1998,5,train
57478,1998-05-05T12:00:00,1998,5,train
57479,1998-05-05T18:00:00,1998,5,train
57480,1998-05-06T00:00:00,1998,5,train
57481,1998-05-06T06:00:00,1998,5,train
57482,1998-05-06T12:00:00,1998,5,train
57483,1998-05-06T18:00:00,1998,5,train
57484,1998-05-07T00:00:00,1998,5,train
57485,1998-05-07T06:00:00,1998,5,train
57486,1998-05-07T12:00:00,1998,5,train
57487,1998-05-07T18:00:00,1998,5,train
57488,1998-05-08T00:00:00,1998,5,train
57489,1998-05-08T06:00:00,1998,5,train
57490,1998-05-08T12:00:00,1998,5,train
57491,1998-05-08T18:00:00,1998,5,train
57492,1998-05-09T00:00:00,1998,5,train
57493,1998-05-09T06:00:00,1998,5,train
57494,1998-05-09T12:00:00,1998,5,train
57495,1998-05-09T18:00:00,1998,5,train
57496,1998-05-10T00:00:00,1998,5,train
57497,1998-05-10T06:00:00,1998,5,train
57498,1998-05-10T12:00:00,1998,5,train
57499,1998-05-10T18:00:00,1998,5,train
57500,1998-05-11T00:00:00,1998,5,train
57501,1998-05-11T06:00:00,1998,5,train
57502,1998-05-11T12:00:00,1998,5,train
57503,1998-05-11T18:00:00,1998,5,train
57504,1998-05-12T00:00:00,1998,5,train
57505,1998-05-12T06:00:00,1998,5,train
57506,1998-05-12T12:00:00,1998,5,train
57507,1998-05-12T18:00:00,1998,5,train
57508,1998-05-13T00:00:00,1998,5,train
57509,1998-05-13T06:00:00,1998,5,train
57510,1998-05-13T12:00:00,1998,5,train
57511,1998-05-13T18:00:00,1998,5,train
57512,1998-05-14T00:00:00,1998,5,train
57513,1998-05-14T06:00:00,1998,5,train
57514,1998-05-14T12:00:00,1998,5,train
57515,1998-05-14T18:00:00,1998,5,train
57516,1998-05-15T00:00:00,1998,5,train
57517,1998-05-15T06:00:00,1998,5,train
57518,1998-05-15T12:00:00,1998,5,train
57519,1998-05-15T18:00:00,1998,5,train
57520,1998-05-16T00:00:00,1998,5,train
57521,1998-05-16T06:00:00,1998,5,train
57522,1998-05-16T12:00:00,1998,5,train
57523,1998-05-16T18:00:00,1998,5,train
57524,1998-05-17T00:00:00,1998,5,train
57525,1998-05-17T06:00:00,1998,5,train
57526,1998-05-17T12:00:00,1998,5,train
57527,1998-05-17T18:00:00,1998,5,train
57528,1998-05-18T00:00:00,1998,5,train
57529,1998-05-18T06:00:00,1998,5,train
57530,1998-05-18T12:00:00,1998,5,train
57531,1998-05-18T18:00:00,1998,5,train
57532,1998-05-19T00:00:00,1998,5,train
57533,1998-05-19T06:00:00,1998,5,train
57534,1998-05-19T12:00:00,1998,5,train
57535,1998-05-19T18:00:00,1998,5,train
57536,1998-05-20T00:00:00,1998,5,train
57537,1998-05-20T06:00:00,1998,5,train
57538,1998-05-20T12:00:00,1998,5,train
57539,1998-05-20T18:00:00,1998,5,train
57540,1998-05-21T00:00:00,1998,5,train
57541,1998-05-21T06:00:00,1998,5,train
57542,1998-05-21T12:00:00,1998,5,train
57543,1998-05-21T18:00:00,1998,5,train
57544,1998-05-22T00:00:00,1998,5,train
57545,1998-05-22T06:00:00,1998,5,train
57546,1998-05-22T12:00:00,1998,5,train
57547,1998-05-22T18:00:00,1998,5,train
57548,1998-05-23T00:00:00,1998,5,train
57549,1998-05-23T06:00:00,1998,5,train
57550,1998-05-23T12:00:00,1998,5,train
57551,1998-05-23T18:00:00,1998,5,train
57552,1998-05-24T00:00:00,1998,5,train
57553,1998-05-24T06:00:00,1998,5,train
57554,1998-05-24T12:00:00,1998,5,train
57555,1998-05-24T18:00:00,1998,5,train
57556,1998-05-25T00:00:00,1998,5,train
57557,1998-05-25T06:00:00,1998,5,train
57558,1998-05-25T12:00:00,1998,5,train
57559,1998-05-25T18:00:00,1998,5,train
57560,1998-05-26T00:00:00,1998,5,train
57561,1998-05-26T06:00:00,1998,5,train
57562,1998-05-26T12:00:00,1998,5,train
57563,1998-05-26T18:00:00,1998,5,train
57564,1998-05-27T00:00:00,1998,5,train
57565,1998-05-27T06:00:00,1998,5,train
57566,1998-05-27T12:00:00,1998,5,train
57567,1998-05-27T18:00:00,1998,5,train
57568,1998-05-28T00:00:00,1998,5,train
57569,1998-05-28T06:00:00,1998,5,train
57570,1998-05-28T12:00:00,1998,5,train
57571,1998-05-28T18:00:00,1998,5,train
57572,1998-05-29T00:00:00,1998,5,train
57573,1998-05-29T06:00:00,1998,5,train
