station_id,usaf,wban,name,country,state,icao,latitude,longitude,elevation_m,era5_lat_idx,era5_lon_idx,era5_grid_lat,era5_grid_lon,distance_to_grid_km,era5_grid_id,split,era5_temporal_overlap,file,size_bytes
71956099999,719560,99999,GORE BAY CLIMATE,CA,,CTZE,45.883,-82.567,+0194.0,91,185,46.499999999999986,277.5,68.801,91:185,external_2023_no_era5,False,/home/tahiti/ConserveFM/data/ISD_2023_stations/71956099999.csv,3530667
71956199999,719561,99999,NICHOLSON PENINSULA,CA,,CBAR,69.926,-128.973,+0088.0,107,154,70.49999999999999,230.99999999999997,63.834,107:154,external_2023_no_era5,False,/home/tahiti/ConserveFM/data/ISD_2023_stations/71956199999.csv,2447010
71957099999,719570,99999,INUVIK MIKE ZUBKO,CA,,CYEV,68.304,-133.483,+0068.3,106,151,68.99999999999999,226.49999999999997,77.395,106:151,external_2023_no_era5,False,/home/tahiti/ConserveFM/data/ISD_2023_stations/71957099999.csv,4839338
71957499999,719574,99999,FORT MCPHERSON,CA,,CZFM,67.408,-134.861,+0035.4,105,150,67.5,225.0,11.823,105:150,external_2023_no_era5,False,/home/tahiti/ConserveFM/data/ISD_2023_stations/71957499999.csv,1379995
71957599999,719575,99999,AKLAVIK / FREDDIE CARMICHAEL,CA,,CYKD,68.223,-135.006,+0006.4,105,150,67.5,225.0,80.394,105:150,external_2023_no_era5,False,/home/tahiti/ConserveFM/data/ISD_2023_stations/71957599999.csv,1288866
71957699999,719576,99999,FORT NORMAN AIRPORT,CA,,CZFN,64.917,-125.567,+0098.0,103,156,64.49999999999997,234.0,50.726,103:156,external_2023_no_era5,False,/home/tahiti/ConserveFM/data/ISD_2023_stations/71957699999.csv,767698
71959599999,719595,99999,TUKTOYAKTUK / JAMES GRUBEN,CA,,CZUB,69.433,-133.026,+0004.6,106,151,68.99999999999999,226.49999999999997,51.652,106:151,external_2023_no_era5,False,/home/tahiti/ConserveFM/data/ISD_2023_stations/71959599999.csv,6440764
71960099999,719600,99999,LIVERPOOL BAY,CA,,CWLI,69.6,-130.9,+0102.0,106,153,68.99999999999999,229.49999999999997,68.544,106:153,external_2023_no_era5,False,/home/tahiti/ConserveFM/data/ISD_2023_stations/71960099999.csv,28988
71962099999,719620,99999,FORT FRANCES RCS,CA,,CTAG,48.65,-93.433,+0342.0,92,178,47.99999999999999,267.0,79.049,92:178,external_2023_no_era5,False,/home/tahiti/ConserveFM/data/ISD_2023_stations/71962099999.csv,3588981
71963099999,719630,99999,HANBURY RIVER  NWT,CA,,CWQY,63.6,-105.133,+0317.0,102,170,62.999999999999986,254.99999999999997,67.047,102:170,external_2023_no_era5,False,/home/tahiti/ConserveFM/data/ISD_2023_stations/71963099999.csv,3040993
71964099999,719640,99999,WHITEHORSE INTL / ERIK NIELSEN INTL,CA,,CYXY,60.714,-135.076,+0707.0,100,150,59.999999999999986,225.0,79.503,100:150,external_2023_no_era5,False,/home/tahiti/ConserveFM/data/ISD_2023_stations/71964099999.csv,5999069
71965099999,719650,99999,MAYO,CA,,CYMA,63.616,-135.868,+0503.8,102,149,62.999999999999986,223.5,75.419,102:149,external_2023_no_era5,False,/home/tahiti/ConserveFM/data/ISD_2023_stations/71965099999.csv,5339722
71966099999,719660,99999,DAWSON CITY,CA,,CYDA,64.043,-139.128,+0370.3,103,147,64.49999999999997,220.5,53.895,103:147,external_2023_no_era5,False,/home/tahiti/ConserveFM/data/ISD_2023_stations/71966099999.csv,3118350
71966499999,719664,99999,DAWSON,CA,,CWON,64.05,-139.13,+0370.0,103,147,64.49999999999997,220.5,53.129,103:147,external_2023_no_era5,False,/home/tahiti/ConserveFM/data/ISD_2023_stations/71966499999.csv,2309010
71966599999,719665,99999,OLD CROW,CA,,CYOC,67.571,-139.839,+0251.2,105,147,67.5,220.5,16.425,105:147,external_2023_no_era5,False,/home/tahiti/ConserveFM/data/ISD_2023_stations/71966599999.csv,4607593
71967099999,719670,99999,SAINT GERMAIN DE GRANTHAM,CA,,CMSI,45.817,-72.533,+0085.0,91,192,46.499999999999986,288.0,86.331,91:192,external_2023_no_era5,False,/home/tahiti/ConserveFM/data/ISD_2023_stations/71967099999.csv,3837922
71967599999,719675,99999,BEAVER CREEK ARPT,CA,,CYXQ,62.417,-140.867,+0649.0,102,146,62.999999999999986,219.0,65.18,102:146,external_2023_no_era5,False,/home/tahiti/ConserveFM/data/ISD_2023_stations/71967599999.csv,1264241
71968099999,719680,99999,SHINGLE POINT,CA,,CYUA,68.95,-137.22,+0056.0,106,149,68.99999999999999,223.5,29.257,106:149,external_2023_no_era5,False,/home/tahiti/ConserveFM/data/ISD_2023_stations/71968099999.csv,2923304
71970099999,719700,99999,MEADOW LAKE - SK,CA,,,54.123,-108.519,+0481.0,96,168,54.00000000000001,252.0,36.528,96:168,external_2023_no_era5,False,/home/tahiti/ConserveFM/data/ISD_2023_stations/71970099999.csv,1004795
71971099999,719710,99999,GRISE FIORD CLIMATE,CA,,,76.417,-82.9,+0045.0,111,185,76.49999999999999,277.5,13.915,111:185,external_2023_no_era5,False,/home/tahiti/ConserveFM/data/ISD_2023_stations/71971099999.csv,3557784
71973099999,719730,99999,CORNER BROOK,CA,,,48.933,-57.917,+0152.0,93,201,49.5,301.5,75.947,93:201,external_2023_no_era5,False,/home/tahiti/ConserveFM/data/ISD_2023_stations/71973099999.csv,986263
71974099999,719740,99999,AULVIK NATIONAL PARK,CA,,CWSQ,74.13,-119.98,+0032.0,109,160,73.49999999999999,239.99999999999997,70.056,109:160,external_2023_no_era5,False,/home/tahiti/ConserveFM/data/ISD_2023_stations/71974099999.csv,2017621
71976099999,719760,99999,PARC NATIONAL DES PINGUALUIT,CA,,,61.3,-73.667,+0503.0,101,191,61.49999999999999,286.5,23.95,101:191,external_2023_no_era5,False,/home/tahiti/ConserveFM/data/ISD_2023_stations/71976099999.csv,1786830
71977099999,719770,99999,MARGARET LAKE,CA,,CWZR,68.8,-140.85,+0568.0,106,146,68.99999999999999,219.0,23.035,106:146,external_2023_no_era5,False,/home/tahiti/ConserveFM/data/ISD_2023_stations/71977099999.csv,3242226
71978099999,719780,99999,IVVAVIK NAT. PARK  YT,CA,,CWOI,69.15,-140.15,+0244.0,106,147,68.99999999999999,220.5,30.733,106:147,external_2023_no_era5,False,/home/tahiti/ConserveFM/data/ISD_2023_stations/71978099999.csv,3561323
71979099999,719790,99999,HENDRICKSON CREEK,CA,,CWPA,53.8,-118.45,+1448.0,96,161,54.00000000000001,241.5,22.479,96:161,external_2023_no_era5,False,/home/tahiti/ConserveFM/data/ISD_2023_stations/71979099999.csv,3506909
71980099999,719800,99999,RABBIT KETTLE  NWT,CA,,CWQF,61.95,-127.2,+0618.0,101,155,61.49999999999999,232.5,52.474,101:155,external_2023_no_era5,False,/home/tahiti/ConserveFM/data/ISD_2023_stations/71980099999.csv,3217028
71981099999,719810,99999,AZURE,CA,,,50.5,-114.0,+1143.0,94,164,50.999999999999986,245.99999999999997,55.598,94:164,external_2023_no_era5,False,/home/tahiti/ConserveFM/data/ISD_2023_stations/71981099999.csv,740198
71982099999,719820,99999,BLACK DIAMOND,CA,,,50.7,-114.15,+1156.0,94,164,50.999999999999986,245.99999999999997,34.981,94:164,external_2023_no_era5,False,/home/tahiti/ConserveFM/data/ISD_2023_stations/71982099999.csv,776967
71983099999,719830,99999,REA POINT  NU,CA,,CZRP,75.367,-105.717,+0015.0,110,170,74.99999999999997,254.99999999999997,45.617,110:170,external_2023_no_era5,False,/home/tahiti/ConserveFM/data/ISD_2023_stations/71983099999.csv,1871849
71984099999,719840,99999,PAULATUK  NWT,CA,,CZPK,69.35,-124.067,+0006.0,106,157,68.99999999999999,235.5,42.516,106:157,external_2023_no_era5,False,/home/tahiti/ConserveFM/data/ISD_2023_stations/71984099999.csv,3621789
71986099999,719860,99999,ATLEE,CA,,,50.8,-111.0,+0795.0,94,166,50.999999999999986,248.99999999999997,22.239,94:166,external_2023_no_era5,False,/home/tahiti/ConserveFM/data/ISD_2023_stations/71986099999.csv,762045
71987099999,719870,99999,NORTH POINT  PEI,CA,,CWNE,47.05,-63.983,+0008.0,91,197,46.499999999999986,295.5,72.734,91:197,external_2023_no_era5,False,/home/tahiti/ConserveFM/data/ISD_2023_stations/71987099999.csv,3621215
71988099999,719880,99999,BRIER ISLAND,CA,,CWVU,44.283,-66.35,+0016.0,90,196,44.99999999999999,294.0,84.399,90:196,external_2023_no_era5,False,/home/tahiti/ConserveFM/data/ISD_2023_stations/71988099999.csv,3688119
71989099999,719890,99999,MOULD BAY CS  NWT,CA,,CWAY,76.233,-119.333,+0002.0,111,160,76.49999999999999,239.99999999999997,34.453,111:160,external_2023_no_era5,False,/home/tahiti/ConserveFM/data/ISD_2023_stations/71989099999.csv,3799569
71990099999,719900,99999,MACMILLAN PASS,CA,,CWNV,63.25,-130.033,+1379.0,102,153,62.999999999999986,229.49999999999997,36.384,102:153,external_2023_no_era5,False,/home/tahiti/ConserveFM/data/ISD_2023_stations/71990099999.csv,3421475
71999099999,719990,99999,LILLOOET,CA,,,50.683,-121.933,+0235.0,94,159,50.999999999999986,238.49999999999997,46.549,94:159,external_2023_no_era5,False,/home/tahiti/ConserveFM/data/ISD_2023_stations/71999099999.csv,3174248
72011053983,720110,53983,LLANO MUNICIPAL AIRPORT,US,TX,KAQO,30.784,-98.662,+0335.9,81,174,31.499999999999993,261.0,85.868,81:174,external_2023_no_era5,False,/home/tahiti/ConserveFM/data/ISD_2023_stations/72011053983.csv,11823209
72011354829,720113,54829,OAKLAND/TROY AIRPORT,US,MI,KVLL,42.543,-83.178,+0218.2,88,185,41.999999999999986,277.5,82.205,88:185,external_2023_no_era5,False,/home/tahiti/ConserveFM/data/ISD_2023_stations/72011354829.csv,11595055
72012063837,720120,63837,HILTON HEAD AIRPORT,US,SC,KHXD,32.217,-80.7,+0007.3,81,186,31.499999999999993,279.0,84.612,81:186,external_2023_no_era5,False,/home/tahiti/ConserveFM/data/ISD_2023_stations/72012063837.csv,6978376
72012999999,720129,99999,AUSTIN ARPT,US,NV,KTMT,39.468,-117.197,+1748.1,86,162,38.99999999999999,243.0,54.735,86:162,external_2023_no_era5,False,/home/tahiti/ConserveFM/data/ISD_2023_stations/72012999999.csv,8821442
72013704867,720137,04867,MORS MUNI-J.R. WSBRN FD AP,US,IL,KC09,41.425,-88.419,+0178.0,88,181,41.999999999999986,271.5,64.29,88:181,external_2023_no_era5,False,/home/tahiti/ConserveFM/data/ISD_2023_stations/72013704867.csv,12095089
72015103049,720151,03049,ALPINE-CASPARIS MUNI ARPT,US,TX,KE38,30.383,-103.683,+1375.6,80,171,29.999999999999993,256.5,46.077,80:171,external_2023_no_era5,False,/home/tahiti/ConserveFM/data/ISD_2023_stations/72015103049.csv,11772105
72016899999,720168,99999,COVINGTON MUNI,US,TN,KM04,35.583,-89.587,+0085.3,84,180,36.0,270.0,59.478,84:180,external_2023_no_era5,False,/home/tahiti/ConserveFM/data/ISD_2023_stations/72016899999.csv,7468986
72016900116,720169,00116,WASHINGTON REGIONAL AIRPORT,US,MO,KFYG,38.583,-91.0,+0149.1,86,179,38.99999999999999,268.5,63.465,86:179,external_2023_no_era5,False,/home/tahiti/ConserveFM/data/ISD_2023_stations/72016900116.csv,10024108
72017063851,720170,63851,METROPOLIS MUNICIPAL AIRPORT,US,IL,KM30,37.186,-88.751,+0117.0,85,181,37.499999999999986,271.5,41.369,85:181,external_2023_no_era5,False,/home/tahiti/ConserveFM/data/ISD_2023_stations/72017063851.csv,11916846
72017199999,720171,99999,WILLIAM L WHITEHURST FLD,US,TN,KM08,35.214,-89.043,+0152.1,83,181,34.49999999999999,271.5,93.584,83:181,external_2023_no_era5,False,/home/tahiti/ConserveFM/data/ISD_2023_stations/72017199999.csv,9760844
72017253996,720172,53996,MENA INTERMOUNTAIN MUNICIPAL AIRPORT,US,AR,KMEZ,34.545,-94.203,+0328.9,83,177,34.49999999999999,265.5,27.666,83:177,external_2023_no_era5,False,/home/tahiti/ConserveFM/data/ISD_2023_stations/72017253996.csv,12235708
72017553919,720175,53919,MONTCELO MUNI/ELLIS FLD AP,US,AR,KLLQ,33.636,-91.756,+0085.0,82,179,32.999999999999986,268.5,74.613,82:179,external_2023_no_era5,False,/home/tahiti/ConserveFM/data/ISD_2023_stations/72017553919.csv,6640675
72019300117,720193,00117,LONNIE POOL FIELD WEAVERVILLE AIRPORT,US,CA,KO54,40.747,-122.922,+0716.3,87,158,40.5,236.99999999999997,28.243,87:158,external_2023_no_era5,False,/home/tahiti/ConserveFM/data/ISD_2023_stations/72019300117.csv,3125919
72019854813,720198,54813,MUNISING LAKESHORE,US,MI,KP53,46.412,-86.65,+0186.5,91,182,46.499999999999986,272.99999999999994,28.541,91:182,external_2023_no_era5,False,/home/tahiti/ConserveFM/data/ISD_2023_stations/72019854813.csv,4081217
72020200118,720202,00118,TILLAMOOK AIRPORT,US,OR,KTMK,45.417,-123.817,+0011.3,90,157,44.99999999999999,235.5,70.802,90:157,external_2023_no_era5,False,/home/tahiti/ConserveFM/data/ISD_2023_stations/72020200118.csv,11854589
72025400119,720254,00119,CHEHALIS CENTRALIA AIRPORT,US,WA,KCLS,46.683,-122.983,+0054.3,91,158,46.499999999999986,236.99999999999997,20.39,91:158,external_2023_no_era5,False,/home/tahiti/ConserveFM/data/ISD_2023_stations/72025400119.csv,11731322
72025599999,720255,99999,MIAMI MUNI,US,OK,KMIO,36.909,-94.888,+0246.3,85,177,37.499999999999986,265.5,74.158,85:177,external_2023_no_era5,False,/home/tahiti/ConserveFM/data/ISD_2023_stations/72025599999.csv,6368540
72025763835,720257,63835,EARLY COUNTY AIRPORT,US,GA,KBIJ,31.397,-84.895,+0065.2,81,183,31.499999999999993,274.5,58.523,81:183,external_2023_no_era5,False,/home/tahiti/ConserveFM/data/ISD_2023_stations/72025763835.csv,10563098
72025804997,720258,04997,ISEDOR IVERSON AIRPORT,US,MN,KHZX,46.619,-93.31,+0374.3,91,178,46.499999999999986,267.0,27.145,91:178,external_2023_no_era5,False,/home/tahiti/ConserveFM/data/ISD_2023_stations/72025804997.csv,11281020
72026153976,720261,53976,BRIDGEPORT MUNICIPAL ARPT,US,TX,KXBP,33.175,-97.828,+0259.4,82,175,32.999999999999986,262.5,36.227,82:175,external_2023_no_era5,False,/home/tahiti/ConserveFM/data/ISD_2023_stations/72026153976.csv,11975719
72026363834,720263,63834,ELBERT CO-PATZ FLD AIRPORT,US,GA,K27A,34.095,-82.816,+0183.8,83,185,34.49999999999999,277.5,53.579,83:185,external_2023_no_era5,False,/home/tahiti/ConserveFM/data/ISD_2023_stations/72026363834.csv,10255458
72026563833,720265,63833,THOMAS C RUSSELL FLD ARPT,US,AL,KALX,32.915,-85.963,+0209.1,82,183,32.999999999999986,274.5,44.22,82:183,external_2023_no_era5,False,/home/tahiti/ConserveFM/data/ISD_2023_stations/72026563833.csv,10357747
72026654809,720266,54809,WARSAW MUNICIPAL AIRPORT,US,IN,KASW,41.275,-85.84,+0259.1,88,183,41.999999999999986,274.5,85.424,88:183,external_2023_no_era5,False,/home/tahiti/ConserveFM/data/ISD_2023_stations/72026654809.csv,11583661
72026723224,720267,23224,AUBURN MUNICIPAL AIRPORT,US,CA,KAUN,38.955,-121.082,+0466.7,86,159,38.99999999999999,238.49999999999997,36.478,86:159,external_2023_no_era5,False,/home/tahiti/ConserveFM/data/ISD_2023_stations/72026723224.csv,11223419
72026853882,720268,53882,DCATR CO INDUS AIRPK ARPT,US,GA,KBGE,30.983,-84.633,+0043.0,81,184,31.499999999999993,276.0,83.225,81:184,external_2023_no_era5,False,/home/tahiti/ConserveFM/data/ISD_2023_stations/72026853882.csv,12543422
72026912982,720269,12982,BROOKS COUNTY AIRPORT,US,TX,KBKS,27.207,-98.121,+0034.1,78,175,26.999999999999996,262.5,65.637,78:175,external_2023_no_era5,False,/home/tahiti/ConserveFM/data/ISD_2023_stations/72026912982.csv,11938428
72027103044,720271,03044,BIG SRNG MCMHN-WRKLE ARPT,US,TX,KBPG,32.213,-101.521,+0784.3,81,172,31.499999999999993,258.0,91.281,81:172,external_2023_no_era5,False,/home/tahiti/ConserveFM/data/ISD_2023_stations/72027103044.csv,11873203
72027294282,720272,94282,SKAGIT REGIONAL AIRPORT,US,WA,KBVS,48.467,-122.417,+0042.7,92,158,47.99999999999999,236.99999999999997,67.536,92:158,external_2023_no_era5,False,/home/tahiti/ConserveFM/data/ISD_2023_stations/72027294282.csv,12174668
72027312981,720273,12981,BAY CITY MUNICIPAL AIRPORT,US,TX,KBYY,28.973,-95.863,+0013.7,79,176,28.499999999999982,263.99999999999994,54.265,79:176,external_2023_no_era5,False,/home/tahiti/ConserveFM/data/ISD_2023_stations/72027312981.csv,12004426
72027493799,720274,93799,COLUMBUS CO MUNICIPAL ARPT,US,NC,KCPC,34.273,-78.715,+0029.9,83,188,34.49999999999999,281.99999999999994,70.298,83:188,external_2023_no_era5,False,/home/tahiti/ConserveFM/data/ISD_2023_stations/72027493799.csv,11957599
72027504872,720275,04872,TOLEDO SUBURBAN AIRPORT,US,MI,KDUH,41.736,-83.655,+0203.9,88,184,41.999999999999986,276.0,40.962,88:184,external_2023_no_era5,False,/home/tahiti/ConserveFM/data/ISD_2023_stations/72027504872.csv,12210704
72027612983,720276,12983,EDINBURG INTL AIRPORT,US,TX,KEBG,26.442,-98.129,+0024.4,78,175,26.999999999999996,262.5,88.049,78:175,external_2023_no_era5,False,/home/tahiti/ConserveFM/data/ISD_2023_stations/72027612983.csv,11364998
72027763843,720277,63843,SHELBY MUNICIPAL AIRPORT,US,NC,KEHO,35.256,-81.601,+0258.2,84,186,36.0,279.0,98.967,84:186,external_2023_no_era5,False,/home/tahiti/ConserveFM/data/ISD_2023_stations/72027763843.csv,11664714
72027803704,720278,03704,EMPORIA-GRENVLE RGNL ARPT,US,VA,KEMV,36.687,-77.483,+0038.7,84,188,36.0,281.99999999999994,89.329,84:188,external_2023_no_era5,False,/home/tahiti/ConserveFM/data/ISD_2023_stations/72027803704.csv,11836431
72027903705,720279,03705,CURTIS L BROWN JR FLD ARPT,US,NC,KEYF,34.602,-78.578,+0040.5,83,188,34.49999999999999,281.99999999999994,54.136,83:188,external_2023_no_era5,False,/home/tahiti/ConserveFM/data/ISD_2023_stations/72027903705.csv,11798354
72028203736,720282,03736,FIRST FLIGHT AIRPORT,US,NC,KFFA,36.018,-75.671,+0004.0,84,190,36.0,285.0,60.388,84:190,external_2023_no_era5,False,/home/tahiti/ConserveFM/data/ISD_2023_stations/72028203736.csv,12023730
72028304927,720283,04927,FILLMORE COUNTY AIRPORT,US,MN,KFKA,43.677,-92.18,+0388.9,89,179,43.499999999999986,268.5,58.196,89:179,external_2023_no_era5,False,/home/tahiti/ConserveFM/data/ISD_2023_stations/72028304927.csv,11389677
72028404877,720284,04877,FITCH H BEACH AIRPORT,US,MI,KFPK,42.574,-84.811,+0267.6,88,183,41.999999999999986,274.5,85.358,88:183,external_2023_no_era5,False,/home/tahiti/ConserveFM/data/ISD_2023_stations/72028404877.csv,11676288
72028503734,720285,03734,MIDDLE PENINSULA REGIONAL AIRPORT,US,VA,KFYJ,37.521,-76.765,+0007.3,85,189,37.499999999999986,283.5,23.491,85:189,external_2023_no_era5,False,/home/tahiti/ConserveFM/data/ISD_2023_stations/72028503734.csv,11257661
72028653977,720286,53977,GRANBURY MUNICIPAL ARPT,US,TX,KGDJ,32.444,-97.817,+0237.1,82,175,32.999999999999986,262.5,68.569,82:175,external_2023_no_era5,False,/home/tahiti/ConserveFM/data/ISD_2023_stations/72028653977.csv,10888040
72028753967,720287,53967,GRAYSON COUNTY AIRPORT,US,TX,KGYI,33.714,-96.674,+0228.3,82,176,32.999999999999986,263.99999999999994,101.103,82:176,external_2023_no_era5,False,/home/tahiti/ConserveFM/data/ISD_2023_stations/72028753967.csv,8151820
72028803711,720288,03711,HENDERSON-OXFORD AIRPORT,US,NC,KHNZ,36.361,-78.529,+0160.6,84,188,36.0,281.99999999999994,62.174,84:188,external_2023_no_era5,False,/home/tahiti/ConserveFM/data/ISD_2023_stations/72028803711.csv,11654108
72028963836,720289,63836,THOMSON-MCDUFFIE CO ARPT,US,GA,KHQU,33.53,-82.516,+0151.8,82,185,32.999999999999986,277.5,58.952,82:185,external_2023_no_era5,False,/home/tahiti/ConserveFM/data/ISD_2023_stations/72028963836.csv,11975099
72029153970,720291,53970,MESQUITE METROPOLITAN ARPT,US,TX,KHQZ,32.747,-96.531,+0136.3,82,176,32.999999999999986,263.99999999999994,57.014,82:176,external_2023_no_era5,False,/home/tahiti/ConserveFM/data/ISD_2023_stations/72029153970.csv,7600051
72029304989,720293,04989,INDEPENDENCE MUNICIPAL APT,US,IA,KIIB,42.453,-91.948,+0298.1,88,179,41.999999999999986,268.5,62.434,88:179,external_2023_no_era5,False,/home/tahiti/ConserveFM/data/ISD_2023_stations/72029304989.csv,10107886
72029453898,720294,53898,WASHINGTON-WILKES CO ARPT,US,GA,KIIY,33.78,-82.816,+0196.6,83,185,34.49999999999999,277.5,85.179,83:185,external_2023_no_era5,False,/home/tahiti/ConserveFM/data/ISD_2023_stations/72029453898.csv,8524463
72029553972,720295,53972,HILLSBORO MUNICIPAL ARPT,US,TX,KINJ,32.084,-97.097,+0208.8,81,175,31.499999999999993,262.5,75.284,81:175,external_2023_no_era5,False,/home/tahiti/ConserveFM/data/ISD_2023_stations/72029553972.csv,11880929
72029653945,720296,53945,JASPER COUNTY-BELL FLD APT,US,TX,KJAS,30.886,-94.035,+0064.9,81,177,31.499999999999993,265.5,81.349,81:177,external_2023_no_era5,False,/home/tahiti/ConserveFM/data/ISD_2023_stations/72029653945.csv,12036541
72029703730,720297,03730,WILLIAMSBURG-JAMESTOWN APT,US,VA,KJGG,37.239,-76.716,+0014.9,85,189,37.499999999999986,283.5,34.737,85:189,external_2023_no_era5,False,/home/tahiti/ConserveFM/data/ISD_2023_stations/72029703730.csv,476
72029853971,720298,53971,CHEROKEE COUNTY AIRPORT,US,TX,KJSO,31.869,-95.218,+0206.4,81,177,31.499999999999993,265.5,79.367,81:177,external_2023_no_era5,False,/home/tahiti/ConserveFM/data/ISD_2023_stations/72029853971.csv,10171020
72029953966,720299,53966,MID-WAY REGIONAL AIRPORT,US,TX,KJWY,32.456,-96.913,+0228.3,82,175,32.999999999999986,262.5,81.695,82:175,external_2023_no_era5,False,/home/tahiti/ConserveFM/data/ISD_2023_stations/72029953966.csv,11347748
72030163846,720301,63846,PLANTATION AIRPARK,US,GA,KJYL,32.646,-81.596,+0057.3,82,186,32.999999999999986,279.0,68.198,82:186,external_2023_no_era5,False,/home/tahiti/ConserveFM/data/ISD_2023_stations/72030163846.csv,10228872
72030353973,720303,53973,HEARNE MUNICIPAL AIRPORT,US,TX,KLHB,30.872,-96.622,+0086.9,81,176,31.499999999999993,263.99999999999994,91.527,81:176,external_2023_no_era5,False,/home/tahiti/ConserveFM/data/ISD_2023_stations/72030353973.csv,12130686
72030464752,720304,64752,WINGS FIELD AIRPORT,US,PA,KLOM,40.1,-75.267,+0092.1,87,190,40.5,285.0,49.91,87:190,external_2023_no_era5,False,/home/tahiti/ConserveFM/data/ISD_2023_stations/72030464752.csv,11025576
72030553964,720305,53964,DECATUR MUNICIPAL AIRPORT,US,TX,KLUD,33.254,-97.581,+0319.1,82,175,32.999999999999986,262.5,29.233,82:175,external_2023_no_era5,False,/home/tahiti/ConserveFM/data/ISD_2023_stations/72030553964.csv,11812851
72030653879,720306,53879,LEE'S SUMMIT MUNICIPAL APT,US,MO,KLXT,38.958,-94.371,+0304.8,86,177,38.99999999999999,265.5,12.089,86:177,external_2023_no_era5,False,/home/tahiti/ConserveFM/data/ISD_2023_stations/72030653879.csv,6158727
72030763804,720307,63804,MADISON CO EXECUTIVE ARPT,US,AL,KMDQ,34.861,-86.557,+0230.1,83,182,34.49999999999999,272.99999999999994,57.028,83:182,external_2023_no_era5,False,/home/tahiti/ConserveFM/data/ISD_2023_stations/72030763804.csv,12301398
72030804992,720308,04992,MILLARD AIRPORT,US,NE,KMLE,41.196,-96.112,+0319.7,87,176,40.5,263.99999999999994,77.963,87:176,external_2023_no_era5,False,/home/tahiti/ConserveFM/data/ISD_2023_stations/72030804992.csv,11584877
72030904947,720309,04947,MOUNT PLEASANT MUNI ARPT,US,IA,KMPZ,40.947,-91.511,+0223.7,87,179,40.5,268.5,49.713,87:179,external_2023_no_era5,False,/home/tahiti/ConserveFM/data/ISD_2023_stations/72030904947.csv,11465398
72031153962,720311,53962,MOUNT PLEASANT RGNL ARPT,US,TX,KOSA,33.096,-94.961,+0110.6,82,177,32.999999999999986,265.5,44.274,82:177,external_2023_no_era5,False,/home/tahiti/ConserveFM/data/ISD_2023_stations/72031153962.csv,11600120
72031204964,720312,04964,PELLA MUNICIPAL AIRPORT,US,IA,KPEA,41.4,-92.946,+0269.8,88,178,41.999999999999986,267.0,66.868,88:178,external_2023_no_era5,False,/home/tahiti/ConserveFM/data/ISD_2023_stations/72031204964.csv,11470596
72031303052,720313,03052,PERRY LEFORS FIELD AIRPORT,US,TX,KPPA,35.613,-100.996,+0989.1,84,173,36.0,259.5,62.068,84:173,external_2023_no_era5,False,/home/tahiti/ConserveFM/data/ISD_2023_stations/72031303052.csv,7235933
72031493983,720314,93983,PALESTINE MUNICIPAL ARPT,US,TX,KPSN,31.78,-95.706,+0128.9,81,176,31.499999999999993,263.99999999999994,41.761,81:176,external_2023_no_era5,False,/home/tahiti/ConserveFM/data/ISD_2023_stations/72031493983.csv,12557685
72031503045,720315,03045,PERRYTON OCHILTREE CO ARPT,US,TX,KPYX,36.414,-100.75,+0889.4,84,173,36.0,259.5,51.209,84:173,external_2023_no_era5,False,/home/tahiti/ConserveFM/data/ISD_2023_stations/72031503045.csv,10948650
72031612984,720316,12984,NUECES COUNTY ARIPORT,US,TX,KRBO,27.779,-97.691,+0024.1,79,175,28.499999999999982,262.5,82.33,79:175,external_2023_no_era5,False,/home/tahiti/ConserveFM/data/ISD_2023_stations/72031612984.csv,11861938
72031703735,720317,03735,STAFFORD REGIONAL AIRPORT,US,VA,KRMN,38.398,-77.456,+0064.6,86,188,38.99999999999999,281.99999999999994,81.912,86:188,external_2023_no_era5,False,/home/tahiti/ConserveFM/data/ISD_2023_stations/72031703735.csv,11502966
72031853965,720318,53965,GRAHAM MUNICIPAL AIRPORT,US,TX,KRPH,33.11,-98.555,+0342.3,82,174,32.999999999999986,261.0,43.239,82:174,external_2023_no_era5,False,/home/tahiti/ConserveFM/data/ISD_2023_stations/72031853965.csv,11750284
72031963841,720319,63841,ROBINSON MUNICIPAL AIRPORT,US,IL,KRSV,39.016,-87.65,+0140.8,86,182,38.99999999999999,272.99999999999994,56.191,86:182,external_2023_no_era5,False,/home/tahiti/ConserveFM/data/ISD_2023_stations/72031963841.csv,4458751
72032053981,720320,53981,CLEBURNE MUNICIPAL AIRPORT,US,TX,KCPT,32.354,-97.434,+0260.3,82,175,32.999999999999986,262.5,72.097,82:175,external_2023_no_era5,False,/home/tahiti/ConserveFM/data/ISD_2023_stations/72032053981.csv,10614166
72032104893,720321,04893,CHEBOYGAN COUNTY AIRPORT,US,MI,KSLH,45.654,-84.519,+0193.6,90,184,44.99999999999999,276.0,83.274,90:184,external_2023_no_era5,False,/home/tahiti/ConserveFM/data/ISD_2023_stations/72032104893.csv,11710407
72032204129,720322,04129,SANDPOINT AIRPORT,US,ID,KSZT,48.299,-116.56,+0648.3,92,162,47.99999999999999,243.0,46.593,92:162,external_2023_no_era5,False,/home/tahiti/ConserveFM/data/ISD_2023_stations/72032204129.csv,11117569
