sample_id,split,context_steps,context_start_idx,context_end_idx,target_idx,context_start,context_end,target_time,lead_hours
train_066894_lead024,train,4,66891,66894,66898,2004-10-13T18:00:00,2004-10-14T12:00:00,2004-10-15T12:00:00,24
train_066894_lead072,train,4,66891,66894,66906,2004-10-13T18:00:00,2004-10-14T12:00:00,2004-10-17T12:00:00,72
train_066922_lead006,train,4,66919,66922,66923,2004-10-20T18:00:00,2004-10-21T12:00:00,2004-10-21T18:00:00,6
train_066922_lead024,train,4,66919,66922,66926,2004-10-20T18:00:00,2004-10-21T12:00:00,2004-10-22T12:00:00,24
train_066922_lead072,train,4,66919,66922,66934,2004-10-20T18:00:00,2004-10-21T12:00:00,2004-10-24T12:00:00,72
train_066951_lead006,train,4,66948,66951,66952,2004-10-28T00:00:00,2004-10-28T18:00:00,2004-10-29T00:00:00,6
train_066951_lead024,train,4,66948,66951,66955,2004-10-28T00:00:00,2004-10-28T18:00:00,2004-10-29T18:00:00,24
train_066951_lead072,train,4,66948,66951,66963,2004-10-28T00:00:00,2004-10-28T18:00:00,2004-10-31T18:00:00,72
train_066979_lead006,train,4,66976,66979,66980,2004-11-04T00:00:00,2004-11-04T18:00:00,2004-11-05T00:00:00,6
train_066979_lead024,train,4,66976,66979,66983,2004-11-04T00:00:00,2004-11-04T18:00:00,2004-11-05T18:00:00,24
train_066979_lead072,train,4,66976,66979,66991,2004-11-04T00:00:00,2004-11-04T18:00:00,2004-11-07T18:00:00,72
train_067008_lead006,train,4,67005,67008,67009,2004-11-11T06:00:00,2004-11-12T00:00:00,2004-11-12T06:00:00,6
train_067008_lead024,train,4,67005,67008,67012,2004-11-11T06:00:00,2004-11-12T00:00:00,2004-11-13T00:00:00,24
train_067008_lead072,train,4,67005,67008,67020,2004-11-11T06:00:00,2004-11-12T00:00:00,2004-11-15T00:00:00,72
train_067036_lead006,train,4,67033,67036,67037,2004-11-18T06:00:00,2004-11-19T00:00:00,2004-11-19T06:00:00,6
train_067036_lead024,train,4,67033,67036,67040,2004-11-18T06:00:00,2004-11-19T00:00:00,2004-11-20T00:00:00,24
train_067036_lead072,train,4,67033,67036,67048,2004-11-18T06:00:00,2004-11-19T00:00:00,2004-11-22T00:00:00,72
train_067065_lead006,train,4,67062,67065,67066,2004-11-25T12:00:00,2004-11-26T06:00:00,2004-11-26T12:00:00,6
train_067065_lead024,train,4,67062,67065,67069,2004-11-25T12:00:00,2004-11-26T06:00:00,2004-11-27T06:00:00,24
train_067065_lead072,train,4,67062,67065,67077,2004-11-25T12:00:00,2004-11-26T06:00:00,2004-11-29T06:00:00,72
train_067093_lead006,train,4,67090,67093,67094,2004-12-02T12:00:00,2004-12-03T06:00:00,2004-12-03T12:00:00,6
train_067093_lead024,train,4,67090,67093,67097,2004-12-02T12:00:00,2004-12-03T06:00:00,2004-12-04T06:00:00,24
train_067093_lead072,train,4,67090,67093,67105,2004-12-02T12:00:00,2004-12-03T06:00:00,2004-12-06T06:00:00,72
train_067122_lead006,train,4,67119,67122,67123,2004-12-09T18:00:00,2004-12-10T12:00:00,2004-12-10T18:00:00,6
train_067122_lead024,train,4,67119,67122,67126,2004-12-09T18:00:00,2004-12-10T12:00:00,2004-12-11T12:00:00,24
train_067122_lead072,train,4,67119,67122,67134,2004-12-09T18:00:00,2004-12-10T12:00:00,2004-12-13T12:00:00,72
train_067150_lead006,train,4,67147,67150,67151,2004-12-16T18:00:00,2004-12-17T12:00:00,2004-12-17T18:00:00,6
train_067150_lead024,train,4,67147,67150,67154,2004-12-16T18:00:00,2004-12-17T12:00:00,2004-12-18T12:00:00,24
train_067150_lead072,train,4,67147,67150,67162,2004-12-16T18:00:00,2004-12-17T12:00:00,2004-12-20T12:00:00,72
train_067179_lead006,train,4,67176,67179,67180,2004-12-24T00:00:00,2004-12-24T18:00:00,2004-12-25T00:00:00,6
train_067179_lead024,train,4,67176,67179,67183,2004-12-24T00:00:00,2004-12-24T18:00:00,2004-12-25T18:00:00,24
train_067179_lead072,train,4,67176,67179,67191,2004-12-24T00:00:00,2004-12-24T18:00:00,2004-12-27T18:00:00,72
train_067207_lead006,train,4,67204,67207,67208,2004-12-31T00:00:00,2004-12-31T18:00:00,2005-01-01T00:00:00,6
train_067207_lead024,train,4,67204,67207,67211,2004-12-31T00:00:00,2004-12-31T18:00:00,2005-01-01T18:00:00,24
train_067207_lead072,train,4,67204,67207,67219,2004-12-31T00:00:00,2004-12-31T18:00:00,2005-01-03T18:00:00,72
train_067236_lead006,train,4,67233,67236,67237,2005-01-07T06:00:00,2005-01-08T00:00:00,2005-01-08T06:00:00,6
train_067236_lead024,train,4,67233,67236,67240,2005-01-07T06:00:00,2005-01-08T00:00:00,2005-01-09T00:00:00,24
train_067236_lead072,train,4,67233,67236,67248,2005-01-07T06:00:00,2005-01-08T00:00:00,2005-01-11T00:00:00,72
train_067264_lead006,train,4,67261,67264,67265,2005-01-14T06:00:00,2005-01-15T00:00:00,2005-01-15T06:00:00,6
train_067264_lead024,train,4,67261,67264,67268,2005-01-14T06:00:00,2005-01-15T00:00:00,2005-01-16T00:00:00,24
train_067264_lead072,train,4,67261,67264,67276,2005-01-14T06:00:00,2005-01-15T00:00:00,2005-01-18T00:00:00,72
train_067293_lead006,train,4,67290,67293,67294,2005-01-21T12:00:00,2005-01-22T06:00:00,2005-01-22T12:00:00,6
train_067293_lead024,train,4,67290,67293,67297,2005-01-21T12:00:00,2005-01-22T06:00:00,2005-01-23T06:00:00,24
train_067293_lead072,train,4,67290,67293,67305,2005-01-21T12:00:00,2005-01-22T06:00:00,2005-01-25T06:00:00,72
train_067321_lead006,train,4,67318,67321,67322,2005-01-28T12:00:00,2005-01-29T06:00:00,2005-01-29T12:00:00,6
train_067321_lead024,train,4,67318,67321,67325,2005-01-28T12:00:00,2005-01-29T06:00:00,2005-01-30T06:00:00,24
train_067321_lead072,train,4,67318,67321,67333,2005-01-28T12:00:00,2005-01-29T06:00:00,2005-02-01T06:00:00,72
train_067350_lead006,train,4,67347,67350,67351,2005-02-04T18:00:00,2005-02-05T12:00:00,2005-02-05T18:00:00,6
train_067350_lead024,train,4,67347,67350,67354,2005-02-04T18:00:00,2005-02-05T12:00:00,2005-02-06T12:00:00,24
train_067350_lead072,train,4,67347,67350,67362,2005-02-04T18:00:00,2005-02-05T12:00:00,2005-02-08T12:00:00,72
train_067378_lead006,train,4,67375,67378,67379,2005-02-11T18:00:00,2005-02-12T12:00:00,2005-02-12T18:00:00,6
train_067378_lead024,train,4,67375,67378,67382,2005-02-11T18:00:00,2005-02-12T12:00:00,2005-02-13T12:00:00,24
train_067378_lead072,train,4,67375,67378,67390,2005-02-11T18:00:00,2005-02-12T12:00:00,2005-02-15T12:00:00,72
train_067407_lead006,train,4,67404,67407,67408,2005-02-19T00:00:00,2005-02-19T18:00:00,2005-02-20T00:00:00,6
train_067407_lead024,train,4,67404,67407,67411,2005-02-19T00:00:00,2005-02-19T18:00:00,2005-02-20T18:00:00,24
train_067407_lead072,train,4,67404,67407,67419,2005-02-19T00:00:00,2005-02-19T18:00:00,2005-02-22T18:00:00,72
train_067436_lead006,train,4,67433,67436,67437,2005-02-26T06:00:00,2005-02-27T00:00:00,2005-02-27T06:00:00,6
train_067436_lead024,train,4,67433,67436,67440,2005-02-26T06:00:00,2005-02-27T00:00:00,2005-02-28T00:00:00,24
train_067436_lead072,train,4,67433,67436,67448,2005-02-26T06:00:00,2005-02-27T00:00:00,2005-03-02T00:00:00,72
train_067464_lead006,train,4,67461,67464,67465,2005-03-05T06:00:00,2005-03-06T00:00:00,2005-03-06T06:00:00,6
train_067464_lead024,train,4,67461,67464,67468,2005-03-05T06:00:00,2005-03-06T00:00:00,2005-03-07T00:00:00,24
train_067464_lead072,train,4,67461,67464,67476,2005-03-05T06:00:00,2005-03-06T00:00:00,2005-03-09T00:00:00,72
train_067493_lead006,train,4,67490,67493,67494,2005-03-12T12:00:00,2005-03-13T06:00:00,2005-03-13T12:00:00,6
train_067493_lead024,train,4,67490,67493,67497,2005-03-12T12:00:00,2005-03-13T06:00:00,2005-03-14T06:00:00,24
train_067493_lead072,train,4,67490,67493,67505,2005-03-12T12:00:00,2005-03-13T06:00:00,2005-03-16T06:00:00,72
train_067521_lead006,train,4,67518,67521,67522,2005-03-19T12:00:00,2005-03-20T06:00:00,2005-03-20T12:00:00,6
train_067521_lead024,train,4,67518,67521,67525,2005-03-19T12:00:00,2005-03-20T06:00:00,2005-03-21T06:00:00,24
train_067521_lead072,train,4,67518,67521,67533,2005-03-19T12:00:00,2005-03-20T06:00:00,2005-03-23T06:00:00,72
train_067550_lead006,train,4,67547,67550,67551,2005-03-26T18:00:00,2005-03-27T12:00:00,2005-03-27T18:00:00,6
train_067550_lead024,train,4,67547,67550,67554,2005-03-26T18:00:00,2005-03-27T12:00:00,2005-03-28T12:00:00,24
train_067550_lead072,train,4,67547,67550,67562,2005-03-26T18:00:00,2005-03-27T12:00:00,2005-03-30T12:00:00,72
train_067578_lead006,train,4,67575,67578,67579,2005-04-02T18:00:00,2005-04-03T12:00:00,2005-04-03T18:00:00,6
train_067578_lead024,train,4,67575,67578,67582,2005-04-02T18:00:00,2005-04-03T12:00:00,2005-04-04T12:00:00,24
train_067578_lead072,train,4,67575,67578,67590,2005-04-02T18:00:00,2005-04-03T12:00:00,2005-04-06T12:00:00,72
train_067607_lead006,train,4,67604,67607,67608,2005-04-10T00:00:00,2005-04-10T18:00:00,2005-04-11T00:00:00,6
train_067607_lead024,train,4,67604,67607,67611,2005-04-10T00:00:00,2005-04-10T18:00:00,2005-04-11T18:00:00,24
train_067607_lead072,train,4,67604,67607,67619,2005-04-10T00:00:00,2005-04-10T18:00:00,2005-04-13T18:00:00,72
train_067635_lead006,train,4,67632,67635,67636,2005-04-17T00:00:00,2005-04-17T18:00:00,2005-04-18T00:00:00,6
train_067635_lead024,train,4,67632,67635,67639,2005-04-17T00:00:00,2005-04-17T18:00:00,2005-04-18T18:00:00,24
train_067635_lead072,train,4,67632,67635,67647,2005-04-17T00:00:00,2005-04-17T18:00:00,2005-04-20T18:00:00,72
train_067664_lead006,train,4,67661,67664,67665,2005-04-24T06:00:00,2005-04-25T00:00:00,2005-04-25T06:00:00,6
train_067664_lead024,train,4,67661,67664,67668,2005-04-24T06:00:00,2005-04-25T00:00:00,2005-04-26T00:00:00,24
train_067664_lead072,train,4,67661,67664,67676,2005-04-24T06:00:00,2005-04-25T00:00:00,2005-04-28T00:00:00,72
train_067692_lead006,train,4,67689,67692,67693,2005-05-01T06:00:00,2005-05-02T00:00:00,2005-05-02T06:00:00,6
train_067692_lead024,train,4,67689,67692,67696,2005-05-01T06:00:00,2005-05-02T00:00:00,2005-05-03T00:00:00,24
train_067692_lead072,train,4,67689,67692,67704,2005-05-01T06:00:00,2005-05-02T00:00:00,2005-05-05T00:00:00,72
train_067721_lead006,train,4,67718,67721,67722,2005-05-08T12:00:00,2005-05-09T06:00:00,2005-05-09T12:00:00,6
train_067721_lead024,train,4,67718,67721,67725,2005-05-08T12:00:00,2005-05-09T06:00:00,2005-05-10T06:00:00,24
train_067721_lead072,train,4,67718,67721,67733,2005-05-08T12:00:00,2005-05-09T06:00:00,2005-05-12T06:00:00,72
train_067749_lead006,train,4,67746,67749,67750,2005-05-15T12:00:00,2005-05-16T06:00:00,2005-05-16T12:00:00,6
train_067749_lead024,train,4,67746,67749,67753,2005-05-15T12:00:00,2005-05-16T06:00:00,2005-05-17T06:00:00,24
train_067749_lead072,train,4,67746,67749,67761,2005-05-15T12:00:00,2005-05-16T06:00:00,2005-05-19T06:00:00,72
train_067778_lead006,train,4,67775,67778,67779,2005-05-22T18:00:00,2005-05-23T12:00:00,2005-05-23T18:00:00,6
train_067778_lead024,train,4,67775,67778,67782,2005-05-22T18:00:00,2005-05-23T12:00:00,2005-05-24T12:00:00,24
train_067778_lead072,train,4,67775,67778,67790,2005-05-22T18:00:00,2005-05-23T12:00:00,2005-05-26T12:00:00,72
train_067806_lead006,train,4,67803,67806,67807,2005-05-29T18:00:00,2005-05-30T12:00:00,2005-05-30T18:00:00,6
train_067806_lead024,train,4,67803,67806,67810,2005-05-29T18:00:00,2005-05-30T12:00:00,2005-05-31T12:00:00,24
train_067806_lead072,train,4,67803,67806,67818,2005-05-29T18:00:00,2005-05-30T12:00:00,2005-06-02T12:00:00,72
train_067835_lead006,train,4,67832,67835,67836,2005-06-06T00:00:00,2005-06-06T18:00:00,2005-06-07T00:00:00,6
train_067835_lead024,train,4,67832,67835,67839,2005-06-06T00:00:00,2005-06-06T18:00:00,2005-06-07T18:00:00,24
train_067835_lead072,train,4,67832,67835,67847,2005-06-06T00:00:00,2005-06-06T18:00:00,2005-06-09T18:00:00,72
train_067863_lead006,train,4,67860,67863,67864,2005-06-13T00:00:00,2005-06-13T18:00:00,2005-06-14T00:00:00,6
train_067863_lead024,train,4,67860,67863,67867,2005-06-13T00:00:00,2005-06-13T18:00:00,2005-06-14T18:00:00,24
train_067863_lead072,train,4,67860,67863,67875,2005-06-13T00:00:00,2005-06-13T18:00:00,2005-06-16T18:00:00,72
train_067892_lead006,train,4,67889,67892,67893,2005-06-20T06:00:00,2005-06-21T00:00:00,2005-06-21T06:00:00,6
train_067892_lead024,train,4,67889,67892,67896,2005-06-20T06:00:00,2005-06-21T00:00:00,2005-06-22T00:00:00,24
train_067892_lead072,train,4,67889,67892,67904,2005-06-20T06:00:00,2005-06-21T00:00:00,2005-06-24T00:00:00,72
train_067921_lead006,train,4,67918,67921,67922,2005-06-27T12:00:00,2005-06-28T06:00:00,2005-06-28T12:00:00,6
train_067921_lead024,train,4,67918,67921,67925,2005-06-27T12:00:00,2005-06-28T06:00:00,2005-06-29T06:00:00,24
train_067921_lead072,train,4,67918,67921,67933,2005-06-27T12:00:00,2005-06-28T06:00:00,2005-07-01T06:00:00,72
train_067949_lead006,train,4,67946,67949,67950,2005-07-04T12:00:00,2005-07-05T06:00:00,2005-07-05T12:00:00,6
train_067949_lead024,train,4,67946,67949,67953,2005-07-04T12:00:00,2005-07-05T06:00:00,2005-07-06T06:00:00,24
train_067949_lead072,train,4,67946,67949,67961,2005-07-04T12:00:00,2005-07-05T06:00:00,2005-07-08T06:00:00,72
train_067978_lead006,train,4,67975,67978,67979,2005-07-11T18:00:00,2005-07-12T12:00:00,2005-07-12T18:00:00,6
train_067978_lead024,train,4,67975,67978,67982,2005-07-11T18:00:00,2005-07-12T12:00:00,2005-07-13T12:00:00,24
train_067978_lead072,train,4,67975,67978,67990,2005-07-11T18:00:00,2005-07-12T12:00:00,2005-07-15T12:00:00,72
train_068006_lead006,train,4,68003,68006,68007,2005-07-18T18:00:00,2005-07-19T12:00:00,2005-07-19T18:00:00,6
train_068006_lead024,train,4,68003,68006,68010,2005-07-18T18:00:00,2005-07-19T12:00:00,2005-07-20T12:00:00,24
train_068006_lead072,train,4,68003,68006,68018,2005-07-18T18:00:00,2005-07-19T12:00:00,2005-07-22T12:00:00,72
train_068035_lead006,train,4,68032,68035,68036,2005-07-26T00:00:00,2005-07-26T18:00:00,2005-07-27T00:00:00,6
train_068035_lead024,train,4,68032,68035,68039,2005-07-26T00:00:00,2005-07-26T18:00:00,2005-07-27T18:00:00,24
train_068035_lead072,train,4,68032,68035,68047,2005-07-26T00:00:00,2005-07-26T18:00:00,2005-07-29T18:00:00,72
train_068063_lead006,train,4,68060,68063,68064,2005-08-02T00:00:00,2005-08-02T18:00:00,2005-08-03T00:00:00,6
train_068063_lead024,train,4,68060,68063,68067,2005-08-02T00:00:00,2005-08-02T18:00:00,2005-08-03T18:00:00,24
train_068063_lead072,train,4,68060,68063,68075,2005-08-02T00:00:00,2005-08-02T18:00:00,2005-08-05T18:00:00,72
train_068092_lead006,train,4,68089,68092,68093,2005-08-09T06:00:00,2005-08-10T00:00:00,2005-08-10T06:00:00,6
train_068092_lead024,train,4,68089,68092,68096,2005-08-09T06:00:00,2005-08-10T00:00:00,2005-08-11T00:00:00,24
train_068092_lead072,train,4,68089,68092,68104,2005-08-09T06:00:00,2005-08-10T00:00:00,2005-08-13T00:00:00,72
train_068120_lead006,train,4,68117,68120,68121,2005-08-16T06:00:00,2005-08-17T00:00:00,2005-08-17T06:00:00,6
train_068120_lead024,train,4,68117,68120,68124,2005-08-16T06:00:00,2005-08-17T00:00:00,2005-08-18T00:00:00,24
train_068120_lead072,train,4,68117,68120,68132,2005-08-16T06:00:00,2005-08-17T00:00:00,2005-08-20T00:00:00,72
train_068149_lead006,train,4,68146,68149,68150,2005-08-23T12:00:00,2005-08-24T06:00:00,2005-08-24T12:00:00,6
train_068149_lead024,train,4,68146,68149,68153,2005-08-23T12:00:00,2005-08-24T06:00:00,2005-08-25T06:00:00,24
train_068149_lead072,train,4,68146,68149,68161,2005-08-23T12:00:00,2005-08-24T06:00:00,2005-08-27T06:00:00,72
train_068177_lead006,train,4,68174,68177,68178,2005-08-30T12:00:00,2005-08-31T06:00:00,2005-08-31T12:00:00,6
train_068177_lead024,train,4,68174,68177,68181,2005-08-30T12:00:00,2005-08-31T06:00:00,2005-09-01T06:00:00,24
train_068177_lead072,train,4,68174,68177,68189,2005-08-30T12:00:00,2005-08-31T06:00:00,2005-09-03T06:00:00,72
train_068206_lead006,train,4,68203,68206,68207,2005-09-06T18:00:00,2005-09-07T12:00:00,2005-09-07T18:00:00,6
train_068206_lead024,train,4,68203,68206,68210,2005-09-06T18:00:00,2005-09-07T12:00:00,2005-09-08T12:00:00,24
train_068206_lead072,train,4,68203,68206,68218,2005-09-06T18:00:00,2005-09-07T12:00:00,2005-09-10T12:00:00,72
train_068234_lead006,train,4,68231,68234,68235,2005-09-13T18:00:00,2005-09-14T12:00:00,2005-09-14T18:00:00,6
train_068234_lead024,train,4,68231,68234,68238,2005-09-13T18:00:00,2005-09-14T12:00:00,2005-09-15T12:00:00,24
train_068234_lead072,train,4,68231,68234,68246,2005-09-13T18:00:00,2005-09-14T12:00:00,2005-09-17T12:00:00,72
train_068263_lead006,train,4,68260,68263,68264,2005-09-21T00:00:00,2005-09-21T18:00:00,2005-09-22T00:00:00,6
train_068263_lead024,train,4,68260,68263,68267,2005-09-21T00:00:00,2005-09-21T18:00:00,2005-09-22T18:00:00,24
train_068263_lead072,train,4,68260,68263,68275,2005-09-21T00:00:00,2005-09-21T18:00:00,2005-09-24T18:00:00,72
train_068291_lead006,train,4,68288,68291,68292,2005-09-28T00:00:00,2005-09-28T18:00:00,2005-09-29T00:00:00,6
train_068291_lead024,train,4,68288,68291,68295,2005-09-28T00:00:00,2005-09-28T18:00:00,2005-09-29T18:00:00,24
train_068291_lead072,train,4,68288,68291,68303,2005-09-28T00:00:00,2005-09-28T18:00:00,2005-10-01T18:00:00,72
train_068320_lead006,train,4,68317,68320,68321,2005-10-05T06:00:00,2005-10-06T00:00:00,2005-10-06T06:00:00,6
train_068320_lead024,train,4,68317,68320,68324,2005-10-05T06:00:00,2005-10-06T00:00:00,2005-10-07T00:00:00,24
train_068320_lead072,train,4,68317,68320,68332,2005-10-05T06:00:00,2005-10-06T00:00:00,2005-10-09T00:00:00,72
train_068348_lead006,train,4,68345,68348,68349,2005-10-12T06:00:00,2005-10-13T00:00:00,2005-10-13T06:00:00,6
train_068348_lead024,train,4,68345,68348,68352,2005-10-12T06:00:00,2005-10-13T00:00:00,2005-10-14T00:00:00,24
train_068348_lead072,train,4,68345,68348,68360,2005-10-12T06:00:00,2005-10-13T00:00:00,2005-10-16T00:00:00,72
train_068377_lead006,train,4,68374,68377,68378,2005-10-19T12:00:00,2005-10-20T06:00:00,2005-10-20T12:00:00,6
train_068377_lead024,train,4,68374,68377,68381,2005-10-19T12:00:00,2005-10-20T06:00:00,2005-10-21T06:00:00,24
train_068377_lead072,train,4,68374,68377,68389,2005-10-19T12:00:00,2005-10-20T06:00:00,2005-10-23T06:00:00,72
train_068405_lead006,train,4,68402,68405,68406,2005-10-26T12:00:00,2005-10-27T06:00:00,2005-10-27T12:00:00,6
train_068405_lead024,train,4,68402,68405,68409,2005-10-26T12:00:00,2005-10-27T06:00:00,2005-10-28T06:00:00,24
train_068405_lead072,train,4,68402,68405,68417,2005-10-26T12:00:00,2005-10-27T06:00:00,2005-10-30T06:00:00,72
train_068434_lead006,train,4,68431,68434,68435,2005-11-02T18:00:00,2005-11-03T12:00:00,2005-11-03T18:00:00,6
train_068434_lead024,train,4,68431,68434,68438,2005-11-02T18:00:00,2005-11-03T12:00:00,2005-11-04T12:00:00,24
train_068434_lead072,train,4,68431,68434,68446,2005-11-02T18:00:00,2005-11-03T12:00:00,2005-11-06T12:00:00,72
train_068463_lead006,train,4,68460,68463,68464,2005-11-10T00:00:00,2005-11-10T18:00:00,2005-11-11T00:00:00,6
train_068463_lead024,train,4,68460,68463,68467,2005-11-10T00:00:00,2005-11-10T18:00:00,2005-11-11T18:00:00,24
train_068463_lead072,train,4,68460,68463,68475,2005-11-10T00:00:00,2005-11-10T18:00:00,2005-11-13T18:00:00,72
train_068491_lead006,train,4,68488,68491,68492,2005-11-17T00:00:00,2005-11-17T18:00:00,2005-11-18T00:00:00,6
train_068491_lead024,train,4,68488,68491,68495,2005-11-17T00:00:00,2005-11-17T18:00:00,2005-11-18T18:00:00,24
train_068491_lead072,train,4,68488,68491,68503,2005-11-17T00:00:00,2005-11-17T18:00:00,2005-11-20T18:00:00,72
train_068520_lead006,train,4,68517,68520,68521,2005-11-24T06:00:00,2005-11-25T00:00:00,2005-11-25T06:00:00,6
train_068520_lead024,train,4,68517,68520,68524,2005-11-24T06:00:00,2005-11-25T00:00:00,2005-11-26T00:00:00,24
train_068520_lead072,train,4,68517,68520,68532,2005-11-24T06:00:00,2005-11-25T00:00:00,2005-11-28T00:00:00,72
train_068548_lead006,train,4,68545,68548,68549,2005-12-01T06:00:00,2005-12-02T00:00:00,2005-12-02T06:00:00,6
train_068548_lead024,train,4,68545,68548,68552,2005-12-01T06:00:00,2005-12-02T00:00:00,2005-12-03T00:00:00,24
train_068548_lead072,train,4,68545,68548,68560,2005-12-01T06:00:00,2005-12-02T00:00:00,2005-12-05T00:00:00,72
train_068577_lead006,train,4,68574,68577,68578,2005-12-08T12:00:00,2005-12-09T06:00:00,2005-12-09T12:00:00,6
train_068577_lead024,train,4,68574,68577,68581,2005-12-08T12:00:00,2005-12-09T06:00:00,2005-12-10T06:00:00,24
train_068577_lead072,train,4,68574,68577,68589,2005-12-08T12:00:00,2005-12-09T06:00:00,2005-12-12T06:00:00,72
train_068605_lead006,train,4,68602,68605,68606,2005-12-15T12:00:00,2005-12-16T06:00:00,2005-12-16T12:00:00,6
train_068605_lead024,train,4,68602,68605,68609,2005-12-15T12:00:00,2005-12-16T06:00:00,2005-12-17T06:00:00,24
train_068605_lead072,train,4,68602,68605,68617,2005-12-15T12:00:00,2005-12-16T06:00:00,2005-12-19T06:00:00,72
train_068634_lead006,train,4,68631,68634,68635,2005-12-22T18:00:00,2005-12-23T12:00:00,2005-12-23T18:00:00,6
train_068634_lead024,train,4,68631,68634,68638,2005-12-22T18:00:00,2005-12-23T12:00:00,2005-12-24T12:00:00,24
train_068634_lead072,train,4,68631,68634,68646,2005-12-22T18:00:00,2005-12-23T12:00:00,2005-12-26T12:00:00,72
train_068662_lead006,train,4,68659,68662,68663,2005-12-29T18:00:00,2005-12-30T12:00:00,2005-12-30T18:00:00,6
train_068662_lead024,train,4,68659,68662,68666,2005-12-29T18:00:00,2005-12-30T12:00:00,2005-12-31T12:00:00,24
train_068662_lead072,train,4,68659,68662,68674,2005-12-29T18:00:00,2005-12-30T12:00:00,2006-01-02T12:00:00,72
train_068691_lead006,train,4,68688,68691,68692,2006-01-06T00:00:00,2006-01-06T18:00:00,2006-01-07T00:00:00,6
train_068691_lead024,train,4,68688,68691,68695,2006-01-06T00:00:00,2006-01-06T18:00:00,2006-01-07T18:00:00,24
train_068691_lead072,train,4,68688,68691,68703,2006-01-06T00:00:00,2006-01-06T18:00:00,2006-01-09T18:00:00,72
train_068719_lead006,train,4,68716,68719,68720,2006-01-13T00:00:00,2006-01-13T18:00:00,2006-01-14T00:00:00,6
train_068719_lead024,train,4,68716,68719,68723,2006-01-13T00:00:00,2006-01-13T18:00:00,2006-01-14T18:00:00,24
train_068719_lead072,train,4,68716,68719,68731,2006-01-13T00:00:00,2006-01-13T18:00:00,2006-01-16T18:00:00,72
train_068748_lead006,train,4,68745,68748,68749,2006-01-20T06:00:00,2006-01-21T00:00:00,2006-01-21T06:00:00,6
train_068748_lead024,train,4,68745,68748,68752,2006-01-20T06:00:00,2006-01-21T00:00:00,2006-01-22T00:00:00,24
train_068748_lead072,train,4,68745,68748,68760,2006-01-20T06:00:00,2006-01-21T00:00:00,2006-01-24T00:00:00,72
train_068776_lead006,train,4,68773,68776,68777,2006-01-27T06:00:00,2006-01-28T00:00:00,2006-01-28T06:00:00,6
train_068776_lead024,train,4,68773,68776,68780,2006-01-27T06:00:00,2006-01-28T00:00:00,2006-01-29T00:00:00,24
train_068776_lead072,train,4,68773,68776,68788,2006-01-27T06:00:00,2006-01-28T00:00:00,2006-01-31T00:00:00,72
train_068805_lead006,train,4,68802,68805,68806,2006-02-03T12:00:00,2006-02-04T06:00:00,2006-02-04T12:00:00,6
train_068805_lead024,train,4,68802,68805,68809,2006-02-03T12:00:00,2006-02-04T06:00:00,2006-02-05T06:00:00,24
train_068805_lead072,train,4,68802,68805,68817,2006-02-03T12:00:00,2006-02-04T06:00:00,2006-02-07T06:00:00,72
train_068833_lead006,train,4,68830,68833,68834,2006-02-10T12:00:00,2006-02-11T06:00:00,2006-02-11T12:00:00,6
train_068833_lead024,train,4,68830,68833,68837,2006-02-10T12:00:00,2006-02-11T06:00:00,2006-02-12T06:00:00,24
train_068833_lead072,train,4,68830,68833,68845,2006-02-10T12:00:00,2006-02-11T06:00:00,2006-02-14T06:00:00,72
train_068862_lead006,train,4,68859,68862,68863,2006-02-17T18:00:00,2006-02-18T12:00:00,2006-02-18T18:00:00,6
train_068862_lead024,train,4,68859,68862,68866,2006-02-17T18:00:00,2006-02-18T12:00:00,2006-02-19T12:00:00,24
train_068862_lead072,train,4,68859,68862,68874,2006-02-17T18:00:00,2006-02-18T12:00:00,2006-02-21T12:00:00,72
train_068890_lead006,train,4,68887,68890,68891,2006-02-24T18:00:00,2006-02-25T12:00:00,2006-02-25T18:00:00,6
train_068890_lead024,train,4,68887,68890,68894,2006-02-24T18:00:00,2006-02-25T12:00:00,2006-02-26T12:00:00,24
train_068890_lead072,train,4,68887,68890,68902,2006-02-24T18:00:00,2006-02-25T12:00:00,2006-02-28T12:00:00,72
train_068919_lead006,train,4,68916,68919,68920,2006-03-04T00:00:00,2006-03-04T18:00:00,2006-03-05T00:00:00,6
train_068919_lead024,train,4,68916,68919,68923,2006-03-04T00:00:00,2006-03-04T18:00:00,2006-03-05T18:00:00,24
train_068919_lead072,train,4,68916,68919,68931,2006-03-04T00:00:00,2006-03-04T18:00:00,2006-03-07T18:00:00,72
train_068948_lead006,train,4,68945,68948,68949,2006-03-11T06:00:00,2006-03-12T00:00:00,2006-03-12T06:00:00,6
train_068948_lead024,train,4,68945,68948,68952,2006-03-11T06:00:00,2006-03-12T00:00:00,2006-03-13T00:00:00,24
train_068948_lead072,train,4,68945,68948,68960,2006-03-11T06:00:00,2006-03-12T00:00:00,2006-03-15T00:00:00,72
train_068976_lead006,train,4,68973,68976,68977,2006-03-18T06:00:00,2006-03-19T00:00:00,2006-03-19T06:00:00,6
train_068976_lead024,train,4,68973,68976,68980,2006-03-18T06:00:00,2006-03-19T00:00:00,2006-03-20T00:00:00,24
train_068976_lead072,train,4,68973,68976,68988,2006-03-18T06:00:00,2006-03-19T00:00:00,2006-03-22T00:00:00,72
