sample_id,split,context_steps,context_start_idx,context_end_idx,target_idx,context_start,context_end,target_time,lead_hours
val_087956_lead006,val,4,87953,87956,87957,2019-03-15T06:00:00,2019-03-16T00:00:00,2019-03-16T06:00:00,6
val_087956_lead024,val,4,87953,87956,87960,2019-03-15T06:00:00,2019-03-16T00:00:00,2019-03-17T00:00:00,24
val_087956_lead072,val,4,87953,87956,87968,2019-03-15T06:00:00,2019-03-16T00:00:00,2019-03-19T00:00:00,72
val_087957_lead006,val,4,87954,87957,87958,2019-03-15T12:00:00,2019-03-16T06:00:00,2019-03-16T12:00:00,6
val_087957_lead024,val,4,87954,87957,87961,2019-03-15T12:00:00,2019-03-16T06:00:00,2019-03-17T06:00:00,24
val_087957_lead072,val,4,87954,87957,87969,2019-03-15T12:00:00,2019-03-16T06:00:00,2019-03-19T06:00:00,72
val_087958_lead006,val,4,87955,87958,87959,2019-03-15T18:00:00,2019-03-16T12:00:00,2019-03-16T18:00:00,6
val_087958_lead024,val,4,87955,87958,87962,2019-03-15T18:00:00,2019-03-16T12:00:00,2019-03-17T12:00:00,24
val_087958_lead072,val,4,87955,87958,87970,2019-03-15T18:00:00,2019-03-16T12:00:00,2019-03-19T12:00:00,72
val_087959_lead006,val,4,87956,87959,87960,2019-03-16T00:00:00,2019-03-16T18:00:00,2019-03-17T00:00:00,6
val_087959_lead024,val,4,87956,87959,87963,2019-03-16T00:00:00,2019-03-16T18:00:00,2019-03-17T18:00:00,24
val_087959_lead072,val,4,87956,87959,87971,2019-03-16T00:00:00,2019-03-16T18:00:00,2019-03-19T18:00:00,72
val_087960_lead006,val,4,87957,87960,87961,2019-03-16T06:00:00,2019-03-17T00:00:00,2019-03-17T06:00:00,6
val_087960_lead024,val,4,87957,87960,87964,2019-03-16T06:00:00,2019-03-17T00:00:00,2019-03-18T00:00:00,24
val_087960_lead072,val,4,87957,87960,87972,2019-03-16T06:00:00,2019-03-17T00:00:00,2019-03-20T00:00:00,72
val_087961_lead006,val,4,87958,87961,87962,2019-03-16T12:00:00,2019-03-17T06:00:00,2019-03-17T12:00:00,6
val_087961_lead024,val,4,87958,87961,87965,2019-03-16T12:00:00,2019-03-17T06:00:00,2019-03-18T06:00:00,24
val_087961_lead072,val,4,87958,87961,87973,2019-03-16T12:00:00,2019-03-17T06:00:00,2019-03-20T06:00:00,72
val_087962_lead006,val,4,87959,87962,87963,2019-03-16T18:00:00,2019-03-17T12:00:00,2019-03-17T18:00:00,6
val_087962_lead024,val,4,87959,87962,87966,2019-03-16T18:00:00,2019-03-17T12:00:00,2019-03-18T12:00:00,24
val_087962_lead072,val,4,87959,87962,87974,2019-03-16T18:00:00,2019-03-17T12:00:00,2019-03-20T12:00:00,72
val_087963_lead006,val,4,87960,87963,87964,2019-03-17T00:00:00,2019-03-17T18:00:00,2019-03-18T00:00:00,6
val_087963_lead024,val,4,87960,87963,87967,2019-03-17T00:00:00,2019-03-17T18:00:00,2019-03-18T18:00:00,24
val_087963_lead072,val,4,87960,87963,87975,2019-03-17T00:00:00,2019-03-17T18:00:00,2019-03-20T18:00:00,72
val_087964_lead006,val,4,87961,87964,87965,2019-03-17T06:00:00,2019-03-18T00:00:00,2019-03-18T06:00:00,6
val_087964_lead024,val,4,87961,87964,87968,2019-03-17T06:00:00,2019-03-18T00:00:00,2019-03-19T00:00:00,24
val_087964_lead072,val,4,87961,87964,87976,2019-03-17T06:00:00,2019-03-18T00:00:00,2019-03-21T00:00:00,72
val_087965_lead006,val,4,87962,87965,87966,2019-03-17T12:00:00,2019-03-18T06:00:00,2019-03-18T12:00:00,6
val_087965_lead024,val,4,87962,87965,87969,2019-03-17T12:00:00,2019-03-18T06:00:00,2019-03-19T06:00:00,24
val_087965_lead072,val,4,87962,87965,87977,2019-03-17T12:00:00,2019-03-18T06:00:00,2019-03-21T06:00:00,72
val_087966_lead006,val,4,87963,87966,87967,2019-03-17T18:00:00,2019-03-18T12:00:00,2019-03-18T18:00:00,6
val_087966_lead024,val,4,87963,87966,87970,2019-03-17T18:00:00,2019-03-18T12:00:00,2019-03-19T12:00:00,24
val_087966_lead072,val,4,87963,87966,87978,2019-03-17T18:00:00,2019-03-18T12:00:00,2019-03-21T12:00:00,72
val_087967_lead006,val,4,87964,87967,87968,2019-03-18T00:00:00,2019-03-18T18:00:00,2019-03-19T00:00:00,6
val_087967_lead024,val,4,87964,87967,87971,2019-03-18T00:00:00,2019-03-18T18:00:00,2019-03-19T18:00:00,24
val_087967_lead072,val,4,87964,87967,87979,2019-03-18T00:00:00,2019-03-18T18:00:00,2019-03-21T18:00:00,72
val_087968_lead006,val,4,87965,87968,87969,2019-03-18T06:00:00,2019-03-19T00:00:00,2019-03-19T06:00:00,6
val_087968_lead024,val,4,87965,87968,87972,2019-03-18T06:00:00,2019-03-19T00:00:00,2019-03-20T00:00:00,24
val_087968_lead072,val,4,87965,87968,87980,2019-03-18T06:00:00,2019-03-19T00:00:00,2019-03-22T00:00:00,72
val_087969_lead006,val,4,87966,87969,87970,2019-03-18T12:00:00,2019-03-19T06:00:00,2019-03-19T12:00:00,6
val_087969_lead024,val,4,87966,87969,87973,2019-03-18T12:00:00,2019-03-19T06:00:00,2019-03-20T06:00:00,24
val_087969_lead072,val,4,87966,87969,87981,2019-03-18T12:00:00,2019-03-19T06:00:00,2019-03-22T06:00:00,72
val_087970_lead006,val,4,87967,87970,87971,2019-03-18T18:00:00,2019-03-19T12:00:00,2019-03-19T18:00:00,6
val_087970_lead024,val,4,87967,87970,87974,2019-03-18T18:00:00,2019-03-19T12:00:00,2019-03-20T12:00:00,24
val_087970_lead072,val,4,87967,87970,87982,2019-03-18T18:00:00,2019-03-19T12:00:00,2019-03-22T12:00:00,72
val_087971_lead006,val,4,87968,87971,87972,2019-03-19T00:00:00,2019-03-19T18:00:00,2019-03-20T00:00:00,6
val_087971_lead024,val,4,87968,87971,87975,2019-03-19T00:00:00,2019-03-19T18:00:00,2019-03-20T18:00:00,24
val_087971_lead072,val,4,87968,87971,87983,2019-03-19T00:00:00,2019-03-19T18:00:00,2019-03-22T18:00:00,72
val_087972_lead006,val,4,87969,87972,87973,2019-03-19T06:00:00,2019-03-20T00:00:00,2019-03-20T06:00:00,6
val_087972_lead024,val,4,87969,87972,87976,2019-03-19T06:00:00,2019-03-20T00:00:00,2019-03-21T00:00:00,24
val_087972_lead072,val,4,87969,87972,87984,2019-03-19T06:00:00,2019-03-20T00:00:00,2019-03-23T00:00:00,72
val_087973_lead006,val,4,87970,87973,87974,2019-03-19T12:00:00,2019-03-20T06:00:00,2019-03-20T12:00:00,6
val_087973_lead024,val,4,87970,87973,87977,2019-03-19T12:00:00,2019-03-20T06:00:00,2019-03-21T06:00:00,24
val_087973_lead072,val,4,87970,87973,87985,2019-03-19T12:00:00,2019-03-20T06:00:00,2019-03-23T06:00:00,72
val_087974_lead006,val,4,87971,87974,87975,2019-03-19T18:00:00,2019-03-20T12:00:00,2019-03-20T18:00:00,6
val_087974_lead024,val,4,87971,87974,87978,2019-03-19T18:00:00,2019-03-20T12:00:00,2019-03-21T12:00:00,24
val_087974_lead072,val,4,87971,87974,87986,2019-03-19T18:00:00,2019-03-20T12:00:00,2019-03-23T12:00:00,72
val_087975_lead006,val,4,87972,87975,87976,2019-03-20T00:00:00,2019-03-20T18:00:00,2019-03-21T00:00:00,6
val_087975_lead024,val,4,87972,87975,87979,2019-03-20T00:00:00,2019-03-20T18:00:00,2019-03-21T18:00:00,24
val_087975_lead072,val,4,87972,87975,87987,2019-03-20T00:00:00,2019-03-20T18:00:00,2019-03-23T18:00:00,72
val_087976_lead006,val,4,87973,87976,87977,2019-03-20T06:00:00,2019-03-21T00:00:00,2019-03-21T06:00:00,6
val_087976_lead024,val,4,87973,87976,87980,2019-03-20T06:00:00,2019-03-21T00:00:00,2019-03-22T00:00:00,24
val_087976_lead072,val,4,87973,87976,87988,2019-03-20T06:00:00,2019-03-21T00:00:00,2019-03-24T00:00:00,72
val_087977_lead006,val,4,87974,87977,87978,2019-03-20T12:00:00,2019-03-21T06:00:00,2019-03-21T12:00:00,6
val_087977_lead024,val,4,87974,87977,87981,2019-03-20T12:00:00,2019-03-21T06:00:00,2019-03-22T06:00:00,24
val_087977_lead072,val,4,87974,87977,87989,2019-03-20T12:00:00,2019-03-21T06:00:00,2019-03-24T06:00:00,72
val_087978_lead006,val,4,87975,87978,87979,2019-03-20T18:00:00,2019-03-21T12:00:00,2019-03-21T18:00:00,6
val_087978_lead024,val,4,87975,87978,87982,2019-03-20T18:00:00,2019-03-21T12:00:00,2019-03-22T12:00:00,24
val_087978_lead072,val,4,87975,87978,87990,2019-03-20T18:00:00,2019-03-21T12:00:00,2019-03-24T12:00:00,72
val_087979_lead006,val,4,87976,87979,87980,2019-03-21T00:00:00,2019-03-21T18:00:00,2019-03-22T00:00:00,6
val_087979_lead024,val,4,87976,87979,87983,2019-03-21T00:00:00,2019-03-21T18:00:00,2019-03-22T18:00:00,24
val_087979_lead072,val,4,87976,87979,87991,2019-03-21T00:00:00,2019-03-21T18:00:00,2019-03-24T18:00:00,72
val_087980_lead006,val,4,87977,87980,87981,2019-03-21T06:00:00,2019-03-22T00:00:00,2019-03-22T06:00:00,6
val_087980_lead024,val,4,87977,87980,87984,2019-03-21T06:00:00,2019-03-22T00:00:00,2019-03-23T00:00:00,24
val_087980_lead072,val,4,87977,87980,87992,2019-03-21T06:00:00,2019-03-22T00:00:00,2019-03-25T00:00:00,72
val_087981_lead006,val,4,87978,87981,87982,2019-03-21T12:00:00,2019-03-22T06:00:00,2019-03-22T12:00:00,6
val_087981_lead024,val,4,87978,87981,87985,2019-03-21T12:00:00,2019-03-22T06:00:00,2019-03-23T06:00:00,24
val_087981_lead072,val,4,87978,87981,87993,2019-03-21T12:00:00,2019-03-22T06:00:00,2019-03-25T06:00:00,72
val_087982_lead006,val,4,87979,87982,87983,2019-03-21T18:00:00,2019-03-22T12:00:00,2019-03-22T18:00:00,6
val_087982_lead024,val,4,87979,87982,87986,2019-03-21T18:00:00,2019-03-22T12:00:00,2019-03-23T12:00:00,24
val_087982_lead072,val,4,87979,87982,87994,2019-03-21T18:00:00,2019-03-22T12:00:00,2019-03-25T12:00:00,72
val_087983_lead006,val,4,87980,87983,87984,2019-03-22T00:00:00,2019-03-22T18:00:00,2019-03-23T00:00:00,6
val_087983_lead024,val,4,87980,87983,87987,2019-03-22T00:00:00,2019-03-22T18:00:00,2019-03-23T18:00:00,24
val_087983_lead072,val,4,87980,87983,87995,2019-03-22T00:00:00,2019-03-22T18:00:00,2019-03-25T18:00:00,72
val_087984_lead006,val,4,87981,87984,87985,2019-03-22T06:00:00,2019-03-23T00:00:00,2019-03-23T06:00:00,6
val_087984_lead024,val,4,87981,87984,87988,2019-03-22T06:00:00,2019-03-23T00:00:00,2019-03-24T00:00:00,24
val_087984_lead072,val,4,87981,87984,87996,2019-03-22T06:00:00,2019-03-23T00:00:00,2019-03-26T00:00:00,72
val_087985_lead006,val,4,87982,87985,87986,2019-03-22T12:00:00,2019-03-23T06:00:00,2019-03-23T12:00:00,6
val_087985_lead024,val,4,87982,87985,87989,2019-03-22T12:00:00,2019-03-23T06:00:00,2019-03-24T06:00:00,24
val_087985_lead072,val,4,87982,87985,87997,2019-03-22T12:00:00,2019-03-23T06:00:00,2019-03-26T06:00:00,72
val_087986_lead006,val,4,87983,87986,87987,2019-03-22T18:00:00,2019-03-23T12:00:00,2019-03-23T18:00:00,6
val_087986_lead024,val,4,87983,87986,87990,2019-03-22T18:00:00,2019-03-23T12:00:00,2019-03-24T12:00:00,24
val_087986_lead072,val,4,87983,87986,87998,2019-03-22T18:00:00,2019-03-23T12:00:00,2019-03-26T12:00:00,72
val_087987_lead006,val,4,87984,87987,87988,2019-03-23T00:00:00,2019-03-23T18:00:00,2019-03-24T00:00:00,6
val_087987_lead024,val,4,87984,87987,87991,2019-03-23T00:00:00,2019-03-23T18:00:00,2019-03-24T18:00:00,24
val_087987_lead072,val,4,87984,87987,87999,2019-03-23T00:00:00,2019-03-23T18:00:00,2019-03-26T18:00:00,72
val_087988_lead006,val,4,87985,87988,87989,2019-03-23T06:00:00,2019-03-24T00:00:00,2019-03-24T06:00:00,6
val_087988_lead024,val,4,87985,87988,87992,2019-03-23T06:00:00,2019-03-24T00:00:00,2019-03-25T00:00:00,24
val_087988_lead072,val,4,87985,87988,88000,2019-03-23T06:00:00,2019-03-24T00:00:00,2019-03-27T00:00:00,72
val_087989_lead006,val,4,87986,87989,87990,2019-03-23T12:00:00,2019-03-24T06:00:00,2019-03-24T12:00:00,6
val_087989_lead024,val,4,87986,87989,87993,2019-03-23T12:00:00,2019-03-24T06:00:00,2019-03-25T06:00:00,24
val_087989_lead072,val,4,87986,87989,88001,2019-03-23T12:00:00,2019-03-24T06:00:00,2019-03-27T06:00:00,72
val_087990_lead006,val,4,87987,87990,87991,2019-03-23T18:00:00,2019-03-24T12:00:00,2019-03-24T18:00:00,6
val_087990_lead024,val,4,87987,87990,87994,2019-03-23T18:00:00,2019-03-24T12:00:00,2019-03-25T12:00:00,24
val_087990_lead072,val,4,87987,87990,88002,2019-03-23T18:00:00,2019-03-24T12:00:00,2019-03-27T12:00:00,72
val_087991_lead006,val,4,87988,87991,87992,2019-03-24T00:00:00,2019-03-24T18:00:00,2019-03-25T00:00:00,6
val_087991_lead024,val,4,87988,87991,87995,2019-03-24T00:00:00,2019-03-24T18:00:00,2019-03-25T18:00:00,24
val_087991_lead072,val,4,87988,87991,88003,2019-03-24T00:00:00,2019-03-24T18:00:00,2019-03-27T18:00:00,72
val_087992_lead006,val,4,87989,87992,87993,2019-03-24T06:00:00,2019-03-25T00:00:00,2019-03-25T06:00:00,6
val_087992_lead024,val,4,87989,87992,87996,2019-03-24T06:00:00,2019-03-25T00:00:00,2019-03-26T00:00:00,24
val_087992_lead072,val,4,87989,87992,88004,2019-03-24T06:00:00,2019-03-25T00:00:00,2019-03-28T00:00:00,72
val_087993_lead006,val,4,87990,87993,87994,2019-03-24T12:00:00,2019-03-25T06:00:00,2019-03-25T12:00:00,6
val_087993_lead024,val,4,87990,87993,87997,2019-03-24T12:00:00,2019-03-25T06:00:00,2019-03-26T06:00:00,24
val_087993_lead072,val,4,87990,87993,88005,2019-03-24T12:00:00,2019-03-25T06:00:00,2019-03-28T06:00:00,72
val_087994_lead006,val,4,87991,87994,87995,2019-03-24T18:00:00,2019-03-25T12:00:00,2019-03-25T18:00:00,6
val_087994_lead024,val,4,87991,87994,87998,2019-03-24T18:00:00,2019-03-25T12:00:00,2019-03-26T12:00:00,24
val_087994_lead072,val,4,87991,87994,88006,2019-03-24T18:00:00,2019-03-25T12:00:00,2019-03-28T12:00:00,72
val_087995_lead006,val,4,87992,87995,87996,2019-03-25T00:00:00,2019-03-25T18:00:00,2019-03-26T00:00:00,6
val_087995_lead024,val,4,87992,87995,87999,2019-03-25T00:00:00,2019-03-25T18:00:00,2019-03-26T18:00:00,24
val_087995_lead072,val,4,87992,87995,88007,2019-03-25T00:00:00,2019-03-25T18:00:00,2019-03-28T18:00:00,72
val_087996_lead006,val,4,87993,87996,87997,2019-03-25T06:00:00,2019-03-26T00:00:00,2019-03-26T06:00:00,6
val_087996_lead024,val,4,87993,87996,88000,2019-03-25T06:00:00,2019-03-26T00:00:00,2019-03-27T00:00:00,24
val_087996_lead072,val,4,87993,87996,88008,2019-03-25T06:00:00,2019-03-26T00:00:00,2019-03-29T00:00:00,72
val_087997_lead006,val,4,87994,87997,87998,2019-03-25T12:00:00,2019-03-26T06:00:00,2019-03-26T12:00:00,6
val_087997_lead024,val,4,87994,87997,88001,2019-03-25T12:00:00,2019-03-26T06:00:00,2019-03-27T06:00:00,24
val_087997_lead072,val,4,87994,87997,88009,2019-03-25T12:00:00,2019-03-26T06:00:00,2019-03-29T06:00:00,72
val_087998_lead006,val,4,87995,87998,87999,2019-03-25T18:00:00,2019-03-26T12:00:00,2019-03-26T18:00:00,6
val_087998_lead024,val,4,87995,87998,88002,2019-03-25T18:00:00,2019-03-26T12:00:00,2019-03-27T12:00:00,24
val_087998_lead072,val,4,87995,87998,88010,2019-03-25T18:00:00,2019-03-26T12:00:00,2019-03-29T12:00:00,72
val_087999_lead006,val,4,87996,87999,88000,2019-03-26T00:00:00,2019-03-26T18:00:00,2019-03-27T00:00:00,6
val_087999_lead024,val,4,87996,87999,88003,2019-03-26T00:00:00,2019-03-26T18:00:00,2019-03-27T18:00:00,24
val_087999_lead072,val,4,87996,87999,88011,2019-03-26T00:00:00,2019-03-26T18:00:00,2019-03-29T18:00:00,72
val_088000_lead006,val,4,87997,88000,88001,2019-03-26T06:00:00,2019-03-27T00:00:00,2019-03-27T06:00:00,6
val_088000_lead024,val,4,87997,88000,88004,2019-03-26T06:00:00,2019-03-27T00:00:00,2019-03-28T00:00:00,24
val_088000_lead072,val,4,87997,88000,88012,2019-03-26T06:00:00,2019-03-27T00:00:00,2019-03-30T00:00:00,72
val_088001_lead006,val,4,87998,88001,88002,2019-03-26T12:00:00,2019-03-27T06:00:00,2019-03-27T12:00:00,6
val_088001_lead024,val,4,87998,88001,88005,2019-03-26T12:00:00,2019-03-27T06:00:00,2019-03-28T06:00:00,24
val_088001_lead072,val,4,87998,88001,88013,2019-03-26T12:00:00,2019-03-27T06:00:00,2019-03-30T06:00:00,72
val_088002_lead006,val,4,87999,88002,88003,2019-03-26T18:00:00,2019-03-27T12:00:00,2019-03-27T18:00:00,6
val_088002_lead024,val,4,87999,88002,88006,2019-03-26T18:00:00,2019-03-27T12:00:00,2019-03-28T12:00:00,24
val_088002_lead072,val,4,87999,88002,88014,2019-03-26T18:00:00,2019-03-27T12:00:00,2019-03-30T12:00:00,72
val_088003_lead006,val,4,88000,88003,88004,2019-03-27T00:00:00,2019-03-27T18:00:00,2019-03-28T00:00:00,6
val_088003_lead024,val,4,88000,88003,88007,2019-03-27T00:00:00,2019-03-27T18:00:00,2019-03-28T18:00:00,24
val_088003_lead072,val,4,88000,88003,88015,2019-03-27T00:00:00,2019-03-27T18:00:00,2019-03-30T18:00:00,72
val_088004_lead006,val,4,88001,88004,88005,2019-03-27T06:00:00,2019-03-28T00:00:00,2019-03-28T06:00:00,6
val_088004_lead024,val,4,88001,88004,88008,2019-03-27T06:00:00,2019-03-28T00:00:00,2019-03-29T00:00:00,24
val_088004_lead072,val,4,88001,88004,88016,2019-03-27T06:00:00,2019-03-28T00:00:00,2019-03-31T00:00:00,72
val_088005_lead006,val,4,88002,88005,88006,2019-03-27T12:00:00,2019-03-28T06:00:00,2019-03-28T12:00:00,6
val_088005_lead024,val,4,88002,88005,88009,2019-03-27T12:00:00,2019-03-28T06:00:00,2019-03-29T06:00:00,24
val_088005_lead072,val,4,88002,88005,88017,2019-03-27T12:00:00,2019-03-28T06:00:00,2019-03-31T06:00:00,72
val_088006_lead006,val,4,88003,88006,88007,2019-03-27T18:00:00,2019-03-28T12:00:00,2019-03-28T18:00:00,6
val_088006_lead024,val,4,88003,88006,88010,2019-03-27T18:00:00,2019-03-28T12:00:00,2019-03-29T12:00:00,24
val_088006_lead072,val,4,88003,88006,88018,2019-03-27T18:00:00,2019-03-28T12:00:00,2019-03-31T12:00:00,72
val_088007_lead006,val,4,88004,88007,88008,2019-03-28T00:00:00,2019-03-28T18:00:00,2019-03-29T00:00:00,6
val_088007_lead024,val,4,88004,88007,88011,2019-03-28T00:00:00,2019-03-28T18:00:00,2019-03-29T18:00:00,24
val_088007_lead072,val,4,88004,88007,88019,2019-03-28T00:00:00,2019-03-28T18:00:00,2019-03-31T18:00:00,72
val_088008_lead006,val,4,88005,88008,88009,2019-03-28T06:00:00,2019-03-29T00:00:00,2019-03-29T06:00:00,6
val_088008_lead024,val,4,88005,88008,88012,2019-03-28T06:00:00,2019-03-29T00:00:00,2019-03-30T00:00:00,24
val_088008_lead072,val,4,88005,88008,88020,2019-03-28T06:00:00,2019-03-29T00:00:00,2019-04-01T00:00:00,72
val_088009_lead006,val,4,88006,88009,88010,2019-03-28T12:00:00,2019-03-29T06:00:00,2019-03-29T12:00:00,6
val_088009_lead024,val,4,88006,88009,88013,2019-03-28T12:00:00,2019-03-29T06:00:00,2019-03-30T06:00:00,24
val_088009_lead072,val,4,88006,88009,88021,2019-03-28T12:00:00,2019-03-29T06:00:00,2019-04-01T06:00:00,72
val_088010_lead006,val,4,88007,88010,88011,2019-03-28T18:00:00,2019-03-29T12:00:00,2019-03-29T18:00:00,6
val_088010_lead024,val,4,88007,88010,88014,2019-03-28T18:00:00,2019-03-29T12:00:00,2019-03-30T12:00:00,24
val_088010_lead072,val,4,88007,88010,88022,2019-03-28T18:00:00,2019-03-29T12:00:00,2019-04-01T12:00:00,72
val_088011_lead006,val,4,88008,88011,88012,2019-03-29T00:00:00,2019-03-29T18:00:00,2019-03-30T00:00:00,6
val_088011_lead024,val,4,88008,88011,88015,2019-03-29T00:00:00,2019-03-29T18:00:00,2019-03-30T18:00:00,24
val_088011_lead072,val,4,88008,88011,88023,2019-03-29T00:00:00,2019-03-29T18:00:00,2019-04-01T18:00:00,72
val_088012_lead006,val,4,88009,88012,88013,2019-03-29T06:00:00,2019-03-30T00:00:00,2019-03-30T06:00:00,6
val_088012_lead024,val,4,88009,88012,88016,2019-03-29T06:00:00,2019-03-30T00:00:00,2019-03-31T00:00:00,24
val_088012_lead072,val,4,88009,88012,88024,2019-03-29T06:00:00,2019-03-30T00:00:00,2019-04-02T00:00:00,72
val_088013_lead006,val,4,88010,88013,88014,2019-03-29T12:00:00,2019-03-30T06:00:00,2019-03-30T12:00:00,6
val_088013_lead024,val,4,88010,88013,88017,2019-03-29T12:00:00,2019-03-30T06:00:00,2019-03-31T06:00:00,24
val_088013_lead072,val,4,88010,88013,88025,2019-03-29T12:00:00,2019-03-30T06:00:00,2019-04-02T06:00:00,72
val_088014_lead006,val,4,88011,88014,88015,2019-03-29T18:00:00,2019-03-30T12:00:00,2019-03-30T18:00:00,6
val_088014_lead024,val,4,88011,88014,88018,2019-03-29T18:00:00,2019-03-30T12:00:00,2019-03-31T12:00:00,24
val_088014_lead072,val,4,88011,88014,88026,2019-03-29T18:00:00,2019-03-30T12:00:00,2019-04-02T12:00:00,72
val_088015_lead006,val,4,88012,88015,88016,2019-03-30T00:00:00,2019-03-30T18:00:00,2019-03-31T00:00:00,6
val_088015_lead024,val,4,88012,88015,88019,2019-03-30T00:00:00,2019-03-30T18:00:00,2019-03-31T18:00:00,24
val_088015_lead072,val,4,88012,88015,88027,2019-03-30T00:00:00,2019-03-30T18:00:00,2019-04-02T18:00:00,72
val_088016_lead006,val,4,88013,88016,88017,2019-03-30T06:00:00,2019-03-31T00:00:00,2019-03-31T06:00:00,6
val_088016_lead024,val,4,88013,88016,88020,2019-03-30T06:00:00,2019-03-31T00:00:00,2019-04-01T00:00:00,24
val_088016_lead072,val,4,88013,88016,88028,2019-03-30T06:00:00,2019-03-31T00:00:00,2019-04-03T00:00:00,72
val_088017_lead006,val,4,88014,88017,88018,2019-03-30T12:00:00,2019-03-31T06:00:00,2019-03-31T12:00:00,6
val_088017_lead024,val,4,88014,88017,88021,2019-03-30T12:00:00,2019-03-31T06:00:00,2019-04-01T06:00:00,24
val_088017_lead072,val,4,88014,88017,88029,2019-03-30T12:00:00,2019-03-31T06:00:00,2019-04-03T06:00:00,72
val_088018_lead006,val,4,88015,88018,88019,2019-03-30T18:00:00,2019-03-31T12:00:00,2019-03-31T18:00:00,6
val_088018_lead024,val,4,88015,88018,88022,2019-03-30T18:00:00,2019-03-31T12:00:00,2019-04-01T12:00:00,24
val_088018_lead072,val,4,88015,88018,88030,2019-03-30T18:00:00,2019-03-31T12:00:00,2019-04-03T12:00:00,72
val_088019_lead006,val,4,88016,88019,88020,2019-03-31T00:00:00,2019-03-31T18:00:00,2019-04-01T00:00:00,6
val_088019_lead024,val,4,88016,88019,88023,2019-03-31T00:00:00,2019-03-31T18:00:00,2019-04-01T18:00:00,24
val_088019_lead072,val,4,88016,88019,88031,2019-03-31T00:00:00,2019-03-31T18:00:00,2019-04-03T18:00:00,72
val_088020_lead006,val,4,88017,88020,88021,2019-03-31T06:00:00,2019-04-01T00:00:00,2019-04-01T06:00:00,6
val_088020_lead024,val,4,88017,88020,88024,2019-03-31T06:00:00,2019-04-01T00:00:00,2019-04-02T00:00:00,24
val_088020_lead072,val,4,88017,88020,88032,2019-03-31T06:00:00,2019-04-01T00:00:00,2019-04-04T00:00:00,72
val_088021_lead006,val,4,88018,88021,88022,2019-03-31T12:00:00,2019-04-01T06:00:00,2019-04-01T12:00:00,6
val_088021_lead024,val,4,88018,88021,88025,2019-03-31T12:00:00,2019-04-01T06:00:00,2019-04-02T06:00:00,24
val_088021_lead072,val,4,88018,88021,88033,2019-03-31T12:00:00,2019-04-01T06:00:00,2019-04-04T06:00:00,72
val_088022_lead006,val,4,88019,88022,88023,2019-03-31T18:00:00,2019-04-01T12:00:00,2019-04-01T18:00:00,6
val_088022_lead024,val,4,88019,88022,88026,2019-03-31T18:00:00,2019-04-01T12:00:00,2019-04-02T12:00:00,24
val_088022_lead072,val,4,88019,88022,88034,2019-03-31T18:00:00,2019-04-01T12:00:00,2019-04-04T12:00:00,72
val_088023_lead006,val,4,88020,88023,88024,2019-04-01T00:00:00,2019-04-01T18:00:00,2019-04-02T00:00:00,6
val_088023_lead024,val,4,88020,88023,88027,2019-04-01T00:00:00,2019-04-01T18:00:00,2019-04-02T18:00:00,24
val_088023_lead072,val,4,88020,88023,88035,2019-04-01T00:00:00,2019-04-01T18:00:00,2019-04-04T18:00:00,72
val_088024_lead006,val,4,88021,88024,88025,2019-04-01T06:00:00,2019-04-02T00:00:00,2019-04-02T06:00:00,6
val_088024_lead024,val,4,88021,88024,88028,2019-04-01T06:00:00,2019-04-02T00:00:00,2019-04-03T00:00:00,24
val_088024_lead072,val,4,88021,88024,88036,2019-04-01T06:00:00,2019-04-02T00:00:00,2019-04-05T00:00:00,72
val_088025_lead006,val,4,88022,88025,88026,2019-04-01T12:00:00,2019-04-02T06:00:00,2019-04-02T12:00:00,6
val_088025_lead024,val,4,88022,88025,88029,2019-04-01T12:00:00,2019-04-02T06:00:00,2019-04-03T06:00:00,24
val_088025_lead072,val,4,88022,88025,88037,2019-04-01T12:00:00,2019-04-02T06:00:00,2019-04-05T06:00:00,72
val_088026_lead006,val,4,88023,88026,88027,2019-04-01T18:00:00,2019-04-02T12:00:00,2019-04-02T18:00:00,6
val_088026_lead024,val,4,88023,88026,88030,2019-04-01T18:00:00,2019-04-02T12:00:00,2019-04-03T12:00:00,24
val_088026_lead072,val,4,88023,88026,88038,2019-04-01T18:00:00,2019-04-02T12:00:00,2019-04-05T12:00:00,72
val_088027_lead006,val,4,88024,88027,88028,2019-04-02T00:00:00,2019-04-02T18:00:00,2019-04-03T00:00:00,6
val_088027_lead024,val,4,88024,88027,88031,2019-04-02T00:00:00,2019-04-02T18:00:00,2019-04-03T18:00:00,24
val_088027_lead072,val,4,88024,88027,88039,2019-04-02T00:00:00,2019-04-02T18:00:00,2019-04-05T18:00:00,72
val_088028_lead006,val,4,88025,88028,88029,2019-04-02T06:00:00,2019-04-03T00:00:00,2019-04-03T06:00:00,6
val_088028_lead024,val,4,88025,88028,88032,2019-04-02T06:00:00,2019-04-03T00:00:00,2019-04-04T00:00:00,24
val_088028_lead072,val,4,88025,88028,88040,2019-04-02T06:00:00,2019-04-03T00:00:00,2019-04-06T00:00:00,72
val_088029_lead006,val,4,88026,88029,88030,2019-04-02T12:00:00,2019-04-03T06:00:00,2019-04-03T12:00:00,6
val_088029_lead024,val,4,88026,88029,88033,2019-04-02T12:00:00,2019-04-03T06:00:00,2019-04-04T06:00:00,24
