variable,time_chunk_index,chunk_file,chunk_start,chunk_end,present,size_bytes,size_human
u_component_of_wind,10669,10669.0.0.0,2017-06-03T00:00:00.000000000,2017-06-04T18:00:00.000000000,True,10355276,9.88 MiB
u_component_of_wind,10670,10670.0.0.0,2017-06-05T00:00:00.000000000,2017-06-06T18:00:00.000000000,True,10364859,9.88 MiB
u_component_of_wind,10671,10671.0.0.0,2017-06-07T00:00:00.000000000,2017-06-08T18:00:00.000000000,True,10384370,9.90 MiB
u_component_of_wind,10672,10672.0.0.0,2017-06-09T00:00:00.000000000,2017-06-10T18:00:00.000000000,True,10393543,9.91 MiB
u_component_of_wind,10673,10673.0.0.0,2017-06-11T00:00:00.000000000,2017-06-12T18:00:00.000000000,True,10383539,9.90 MiB
u_component_of_wind,10674,10674.0.0.0,2017-06-13T00:00:00.000000000,2017-06-14T18:00:00.000000000,True,10387830,9.91 MiB
u_component_of_wind,10675,10675.0.0.0,2017-06-15T00:00:00.000000000,2017-06-16T18:00:00.000000000,True,10382375,9.90 MiB
u_component_of_wind,10676,10676.0.0.0,2017-06-17T00:00:00.000000000,2017-06-18T18:00:00.000000000,True,10381483,9.90 MiB
u_component_of_wind,10677,10677.0.0.0,2017-06-19T00:00:00.000000000,2017-06-20T18:00:00.000000000,True,10377662,9.90 MiB
u_component_of_wind,10678,10678.0.0.0,2017-06-21T00:00:00.000000000,2017-06-22T18:00:00.000000000,True,10377761,9.90 MiB
u_component_of_wind,10679,10679.0.0.0,2017-06-23T00:00:00.000000000,2017-06-24T18:00:00.000000000,True,10368362,9.89 MiB
u_component_of_wind,10680,10680.0.0.0,2017-06-25T00:00:00.000000000,2017-06-26T18:00:00.000000000,True,10365778,9.89 MiB
u_component_of_wind,10681,10681.0.0.0,2017-06-27T00:00:00.000000000,2017-06-28T18:00:00.000000000,True,10358113,9.88 MiB
u_component_of_wind,10682,10682.0.0.0,2017-06-29T00:00:00.000000000,2017-06-30T18:00:00.000000000,True,10368597,9.89 MiB
u_component_of_wind,10683,10683.0.0.0,2017-07-01T00:00:00.000000000,2017-07-02T18:00:00.000000000,True,10373958,9.89 MiB
u_component_of_wind,10684,10684.0.0.0,2017-07-03T00:00:00.000000000,2017-07-04T18:00:00.000000000,True,10380037,9.90 MiB
u_component_of_wind,10685,10685.0.0.0,2017-07-05T00:00:00.000000000,2017-07-06T18:00:00.000000000,True,10350051,9.87 MiB
u_component_of_wind,10686,10686.0.0.0,2017-07-07T00:00:00.000000000,2017-07-08T18:00:00.000000000,True,10361707,9.88 MiB
u_component_of_wind,10687,10687.0.0.0,2017-07-09T00:00:00.000000000,2017-07-10T18:00:00.000000000,True,10357759,9.88 MiB
u_component_of_wind,10688,10688.0.0.0,2017-07-11T00:00:00.000000000,2017-07-12T18:00:00.000000000,True,10353891,9.87 MiB
u_component_of_wind,10689,10689.0.0.0,2017-07-13T00:00:00.000000000,2017-07-14T18:00:00.000000000,True,10367494,9.89 MiB
u_component_of_wind,10690,10690.0.0.0,2017-07-15T00:00:00.000000000,2017-07-16T18:00:00.000000000,True,10367759,9.89 MiB
u_component_of_wind,10691,10691.0.0.0,2017-07-17T00:00:00.000000000,2017-07-18T18:00:00.000000000,True,10386813,9.91 MiB
u_component_of_wind,10692,10692.0.0.0,2017-07-19T00:00:00.000000000,2017-07-20T18:00:00.000000000,True,10387319,9.91 MiB
u_component_of_wind,10693,10693.0.0.0,2017-07-21T00:00:00.000000000,2017-07-22T18:00:00.000000000,True,10386103,9.90 MiB
u_component_of_wind,10694,10694.0.0.0,2017-07-23T00:00:00.000000000,2017-07-24T18:00:00.000000000,True,10381143,9.90 MiB
u_component_of_wind,10695,10695.0.0.0,2017-07-25T00:00:00.000000000,2017-07-26T18:00:00.000000000,True,10377264,9.90 MiB
u_component_of_wind,10696,10696.0.0.0,2017-07-27T00:00:00.000000000,2017-07-28T18:00:00.000000000,True,10371906,9.89 MiB
u_component_of_wind,10697,10697.0.0.0,2017-07-29T00:00:00.000000000,2017-07-30T18:00:00.000000000,True,10384408,9.90 MiB
u_component_of_wind,10698,10698.0.0.0,2017-07-31T00:00:00.000000000,2017-08-01T18:00:00.000000000,True,10371476,9.89 MiB
u_component_of_wind,10699,10699.0.0.0,2017-08-02T00:00:00.000000000,2017-08-03T18:00:00.000000000,True,10373320,9.89 MiB
u_component_of_wind,10700,10700.0.0.0,2017-08-04T00:00:00.000000000,2017-08-05T18:00:00.000000000,True,10359011,9.88 MiB
u_component_of_wind,10701,10701.0.0.0,2017-08-06T00:00:00.000000000,2017-08-07T18:00:00.000000000,True,10360181,9.88 MiB
u_component_of_wind,10702,10702.0.0.0,2017-08-08T00:00:00.000000000,2017-08-09T18:00:00.000000000,True,10350689,9.87 MiB
u_component_of_wind,10703,10703.0.0.0,2017-08-10T00:00:00.000000000,2017-08-11T18:00:00.000000000,True,10354224,9.87 MiB
u_component_of_wind,10704,10704.0.0.0,2017-08-12T00:00:00.000000000,2017-08-13T18:00:00.000000000,True,10369254,9.89 MiB
u_component_of_wind,10705,10705.0.0.0,2017-08-14T00:00:00.000000000,2017-08-15T18:00:00.000000000,True,10370063,9.89 MiB
u_component_of_wind,10706,10706.0.0.0,2017-08-16T00:00:00.000000000,2017-08-17T18:00:00.000000000,True,10372330,9.89 MiB
u_component_of_wind,10707,10707.0.0.0,2017-08-18T00:00:00.000000000,2017-08-19T18:00:00.000000000,True,10375856,9.90 MiB
u_component_of_wind,10708,10708.0.0.0,2017-08-20T00:00:00.000000000,2017-08-21T18:00:00.000000000,True,10381121,9.90 MiB
u_component_of_wind,10709,10709.0.0.0,2017-08-22T00:00:00.000000000,2017-08-23T18:00:00.000000000,True,10377986,9.90 MiB
u_component_of_wind,10710,10710.0.0.0,2017-08-24T00:00:00.000000000,2017-08-25T18:00:00.000000000,True,10383399,9.90 MiB
u_component_of_wind,10711,10711.0.0.0,2017-08-26T00:00:00.000000000,2017-08-27T18:00:00.000000000,True,10357954,9.88 MiB
u_component_of_wind,10712,10712.0.0.0,2017-08-28T00:00:00.000000000,2017-08-29T18:00:00.000000000,True,10329009,9.85 MiB
u_component_of_wind,10713,10713.0.0.0,2017-08-30T00:00:00.000000000,2017-08-31T18:00:00.000000000,True,10332594,9.85 MiB
u_component_of_wind,10714,10714.0.0.0,2017-09-01T00:00:00.000000000,2017-09-02T18:00:00.000000000,True,10348295,9.87 MiB
u_component_of_wind,10715,10715.0.0.0,2017-09-03T00:00:00.000000000,2017-09-04T18:00:00.000000000,True,10362310,9.88 MiB
u_component_of_wind,10716,10716.0.0.0,2017-09-05T00:00:00.000000000,2017-09-06T18:00:00.000000000,True,10368434,9.89 MiB
u_component_of_wind,10717,10717.0.0.0,2017-09-07T00:00:00.000000000,2017-09-08T18:00:00.000000000,True,10346109,9.87 MiB
u_component_of_wind,10718,10718.0.0.0,2017-09-09T00:00:00.000000000,2017-09-10T18:00:00.000000000,True,10351803,9.87 MiB
u_component_of_wind,10719,10719.0.0.0,2017-09-11T00:00:00.000000000,2017-09-12T18:00:00.000000000,True,10361762,9.88 MiB
u_component_of_wind,10720,10720.0.0.0,2017-09-13T00:00:00.000000000,2017-09-14T18:00:00.000000000,True,10378829,9.90 MiB
u_component_of_wind,10721,10721.0.0.0,2017-09-15T00:00:00.000000000,2017-09-16T18:00:00.000000000,True,10378494,9.90 MiB
u_component_of_wind,10722,10722.0.0.0,2017-09-17T00:00:00.000000000,2017-09-18T18:00:00.000000000,True,10370554,9.89 MiB
u_component_of_wind,10723,10723.0.0.0,2017-09-19T00:00:00.000000000,2017-09-20T18:00:00.000000000,True,10338491,9.86 MiB
u_component_of_wind,10724,10724.0.0.0,2017-09-21T00:00:00.000000000,2017-09-22T18:00:00.000000000,True,10348866,9.87 MiB
u_component_of_wind,10725,10725.0.0.0,2017-09-23T00:00:00.000000000,2017-09-24T18:00:00.000000000,True,10347073,9.87 MiB
u_component_of_wind,10726,10726.0.0.0,2017-09-25T00:00:00.000000000,2017-09-26T18:00:00.000000000,True,10354440,9.87 MiB
u_component_of_wind,10727,10727.0.0.0,2017-09-27T00:00:00.000000000,2017-09-28T18:00:00.000000000,True,10354544,9.87 MiB
u_component_of_wind,10728,10728.0.0.0,2017-09-29T00:00:00.000000000,2017-09-30T18:00:00.000000000,True,10363080,9.88 MiB
u_component_of_wind,10729,10729.0.0.0,2017-10-01T00:00:00.000000000,2017-10-02T18:00:00.000000000,True,10378159,9.90 MiB
u_component_of_wind,10730,10730.0.0.0,2017-10-03T00:00:00.000000000,2017-10-04T18:00:00.000000000,True,10385936,9.90 MiB
u_component_of_wind,10731,10731.0.0.0,2017-10-05T00:00:00.000000000,2017-10-06T18:00:00.000000000,True,10384302,9.90 MiB
u_component_of_wind,10732,10732.0.0.0,2017-10-07T00:00:00.000000000,2017-10-08T18:00:00.000000000,True,10366077,9.89 MiB
u_component_of_wind,10733,10733.0.0.0,2017-10-09T00:00:00.000000000,2017-10-10T18:00:00.000000000,True,10365908,9.89 MiB
u_component_of_wind,10734,10734.0.0.0,2017-10-11T00:00:00.000000000,2017-10-12T18:00:00.000000000,True,10354271,9.87 MiB
u_component_of_wind,10735,10735.0.0.0,2017-10-13T00:00:00.000000000,2017-10-14T18:00:00.000000000,True,10352789,9.87 MiB
u_component_of_wind,10736,10736.0.0.0,2017-10-15T00:00:00.000000000,2017-10-16T18:00:00.000000000,True,10326441,9.85 MiB
u_component_of_wind,10737,10737.0.0.0,2017-10-17T00:00:00.000000000,2017-10-18T18:00:00.000000000,True,10338141,9.86 MiB
u_component_of_wind,10738,10738.0.0.0,2017-10-19T00:00:00.000000000,2017-10-20T18:00:00.000000000,True,10359492,9.88 MiB
u_component_of_wind,10739,10739.0.0.0,2017-10-21T00:00:00.000000000,2017-10-22T18:00:00.000000000,True,10354027,9.87 MiB
u_component_of_wind,10740,10740.0.0.0,2017-10-23T00:00:00.000000000,2017-10-24T18:00:00.000000000,True,10343729,9.86 MiB
u_component_of_wind,10741,10741.0.0.0,2017-10-25T00:00:00.000000000,2017-10-26T18:00:00.000000000,True,10344267,9.87 MiB
u_component_of_wind,10742,10742.0.0.0,2017-10-27T00:00:00.000000000,2017-10-28T18:00:00.000000000,True,10331144,9.85 MiB
u_component_of_wind,10743,10743.0.0.0,2017-10-29T00:00:00.000000000,2017-10-30T18:00:00.000000000,True,10344293,9.87 MiB
u_component_of_wind,10744,10744.0.0.0,2017-10-31T00:00:00.000000000,2017-11-01T18:00:00.000000000,True,10344697,9.87 MiB
u_component_of_wind,10745,10745.0.0.0,2017-11-02T00:00:00.000000000,2017-11-03T18:00:00.000000000,True,10353662,9.87 MiB
u_component_of_wind,10746,10746.0.0.0,2017-11-04T00:00:00.000000000,2017-11-05T18:00:00.000000000,True,10339044,9.86 MiB
u_component_of_wind,10747,10747.0.0.0,2017-11-06T00:00:00.000000000,2017-11-07T18:00:00.000000000,True,10345754,9.87 MiB
u_component_of_wind,10748,10748.0.0.0,2017-11-08T00:00:00.000000000,2017-11-09T18:00:00.000000000,True,10329889,9.85 MiB
u_component_of_wind,10749,10749.0.0.0,2017-11-10T00:00:00.000000000,2017-11-11T18:00:00.000000000,True,10315430,9.84 MiB
u_component_of_wind,10750,10750.0.0.0,2017-11-12T00:00:00.000000000,2017-11-13T18:00:00.000000000,True,10339326,9.86 MiB
u_component_of_wind,10751,10751.0.0.0,2017-11-14T00:00:00.000000000,2017-11-15T18:00:00.000000000,True,10342417,9.86 MiB
u_component_of_wind,10752,10752.0.0.0,2017-11-16T00:00:00.000000000,2017-11-17T18:00:00.000000000,True,10333685,9.85 MiB
u_component_of_wind,10753,10753.0.0.0,2017-11-18T00:00:00.000000000,2017-11-19T18:00:00.000000000,True,10338262,9.86 MiB
u_component_of_wind,10754,10754.0.0.0,2017-11-20T00:00:00.000000000,2017-11-21T18:00:00.000000000,True,10331561,9.85 MiB
u_component_of_wind,10755,10755.0.0.0,2017-11-22T00:00:00.000000000,2017-11-23T18:00:00.000000000,True,10342551,9.86 MiB
u_component_of_wind,10756,10756.0.0.0,2017-11-24T00:00:00.000000000,2017-11-25T18:00:00.000000000,True,10333617,9.85 MiB
u_component_of_wind,10757,10757.0.0.0,2017-11-26T00:00:00.000000000,2017-11-27T18:00:00.000000000,True,10331139,9.85 MiB
u_component_of_wind,10758,10758.0.0.0,2017-11-28T00:00:00.000000000,2017-11-29T18:00:00.000000000,True,10330190,9.85 MiB
u_component_of_wind,10759,10759.0.0.0,2017-11-30T00:00:00.000000000,2017-12-01T18:00:00.000000000,True,10312232,9.83 MiB
u_component_of_wind,10760,10760.0.0.0,2017-12-02T00:00:00.000000000,2017-12-03T18:00:00.000000000,True,10313509,9.84 MiB
u_component_of_wind,10761,10761.0.0.0,2017-12-04T00:00:00.000000000,2017-12-05T18:00:00.000000000,True,10321733,9.84 MiB
u_component_of_wind,10762,10762.0.0.0,2017-12-06T00:00:00.000000000,2017-12-07T18:00:00.000000000,True,10343664,9.86 MiB
u_component_of_wind,10763,10763.0.0.0,2017-12-08T00:00:00.000000000,2017-12-09T18:00:00.000000000,True,10353132,9.87 MiB
u_component_of_wind,10764,10764.0.0.0,2017-12-10T00:00:00.000000000,2017-12-11T18:00:00.000000000,True,10383287,9.90 MiB
u_component_of_wind,10765,10765.0.0.0,2017-12-12T00:00:00.000000000,2017-12-13T18:00:00.000000000,True,10376178,9.90 MiB
u_component_of_wind,10766,10766.0.0.0,2017-12-14T00:00:00.000000000,2017-12-15T18:00:00.000000000,True,10369449,9.89 MiB
u_component_of_wind,10767,10767.0.0.0,2017-12-16T00:00:00.000000000,2017-12-17T18:00:00.000000000,True,10350657,9.87 MiB
u_component_of_wind,10768,10768.0.0.0,2017-12-18T00:00:00.000000000,2017-12-19T18:00:00.000000000,True,10337160,9.86 MiB
u_component_of_wind,10769,10769.0.0.0,2017-12-20T00:00:00.000000000,2017-12-21T18:00:00.000000000,True,10336609,9.86 MiB
u_component_of_wind,10770,10770.0.0.0,2017-12-22T00:00:00.000000000,2017-12-23T18:00:00.000000000,True,10367937,9.89 MiB
u_component_of_wind,10771,10771.0.0.0,2017-12-24T00:00:00.000000000,2017-12-25T18:00:00.000000000,True,10375656,9.89 MiB
u_component_of_wind,10772,10772.0.0.0,2017-12-26T00:00:00.000000000,2017-12-27T18:00:00.000000000,True,10371470,9.89 MiB
u_component_of_wind,10773,10773.0.0.0,2017-12-28T00:00:00.000000000,2017-12-29T18:00:00.000000000,True,10365442,9.89 MiB
u_component_of_wind,10774,10774.0.0.0,2017-12-30T00:00:00.000000000,2017-12-31T18:00:00.000000000,True,10368158,9.89 MiB
u_component_of_wind,10775,10775.0.0.0,2018-01-01T00:00:00.000000000,2018-01-02T18:00:00.000000000,True,10348428,9.87 MiB
u_component_of_wind,10776,10776.0.0.0,2018-01-03T00:00:00.000000000,2018-01-04T18:00:00.000000000,True,10365722,9.89 MiB
u_component_of_wind,10777,10777.0.0.0,2018-01-05T00:00:00.000000000,2018-01-06T18:00:00.000000000,True,10367792,9.89 MiB
u_component_of_wind,10778,10778.0.0.0,2018-01-07T00:00:00.000000000,2018-01-08T18:00:00.000000000,True,10368704,9.89 MiB
u_component_of_wind,10779,10779.0.0.0,2018-01-09T00:00:00.000000000,2018-01-10T18:00:00.000000000,True,10381752,9.90 MiB
u_component_of_wind,10780,10780.0.0.0,2018-01-11T00:00:00.000000000,2018-01-12T18:00:00.000000000,True,10373379,9.89 MiB
u_component_of_wind,10781,10781.0.0.0,2018-01-13T00:00:00.000000000,2018-01-14T18:00:00.000000000,True,10364178,9.88 MiB
u_component_of_wind,10782,10782.0.0.0,2018-01-15T00:00:00.000000000,2018-01-16T18:00:00.000000000,True,10365844,9.89 MiB
u_component_of_wind,10783,10783.0.0.0,2018-01-17T00:00:00.000000000,2018-01-18T18:00:00.000000000,True,10356636,9.88 MiB
u_component_of_wind,10784,10784.0.0.0,2018-01-19T00:00:00.000000000,2018-01-20T18:00:00.000000000,True,10380610,9.90 MiB
u_component_of_wind,10785,10785.0.0.0,2018-01-21T00:00:00.000000000,2018-01-22T18:00:00.000000000,True,10381334,9.90 MiB
u_component_of_wind,10786,10786.0.0.0,2018-01-23T00:00:00.000000000,2018-01-24T18:00:00.000000000,True,10386956,9.91 MiB
u_component_of_wind,10787,10787.0.0.0,2018-01-25T00:00:00.000000000,2018-01-26T18:00:00.000000000,True,10367515,9.89 MiB
u_component_of_wind,10788,10788.0.0.0,2018-01-27T00:00:00.000000000,2018-01-28T18:00:00.000000000,True,10367636,9.89 MiB
u_component_of_wind,10789,10789.0.0.0,2018-01-29T00:00:00.000000000,2018-01-30T18:00:00.000000000,True,10367368,9.89 MiB
u_component_of_wind,10790,10790.0.0.0,2018-01-31T00:00:00.000000000,2018-02-01T18:00:00.000000000,True,10372743,9.89 MiB
u_component_of_wind,10791,10791.0.0.0,2018-02-02T00:00:00.000000000,2018-02-03T18:00:00.000000000,True,10361652,9.88 MiB
u_component_of_wind,10792,10792.0.0.0,2018-02-04T00:00:00.000000000,2018-02-05T18:00:00.000000000,True,10360069,9.88 MiB
u_component_of_wind,10793,10793.0.0.0,2018-02-06T00:00:00.000000000,2018-02-07T18:00:00.000000000,True,10353941,9.87 MiB
u_component_of_wind,10794,10794.0.0.0,2018-02-08T00:00:00.000000000,2018-02-09T18:00:00.000000000,True,10338650,9.86 MiB
u_component_of_wind,10795,10795.0.0.0,2018-02-10T00:00:00.000000000,2018-02-11T18:00:00.000000000,True,10375225,9.89 MiB
u_component_of_wind,10796,10796.0.0.0,2018-02-12T00:00:00.000000000,2018-02-13T18:00:00.000000000,True,10349010,9.87 MiB
u_component_of_wind,10797,10797.0.0.0,2018-02-14T00:00:00.000000000,2018-02-15T18:00:00.000000000,True,10347193,9.87 MiB
u_component_of_wind,10798,10798.0.0.0,2018-02-16T00:00:00.000000000,2018-02-17T18:00:00.000000000,True,10358457,9.88 MiB
u_component_of_wind,10799,10799.0.0.0,2018-02-18T00:00:00.000000000,2018-02-19T18:00:00.000000000,True,10352340,9.87 MiB
u_component_of_wind,10800,10800.0.0.0,2018-02-20T00:00:00.000000000,2018-02-21T18:00:00.000000000,True,10350633,9.87 MiB
u_component_of_wind,10801,10801.0.0.0,2018-02-22T00:00:00.000000000,2018-02-23T18:00:00.000000000,True,10355534,9.88 MiB
u_component_of_wind,10802,10802.0.0.0,2018-02-24T00:00:00.000000000,2018-02-25T18:00:00.000000000,True,10346043,9.87 MiB
u_component_of_wind,10803,10803.0.0.0,2018-02-26T00:00:00.000000000,2018-02-27T18:00:00.000000000,True,10337928,9.86 MiB
u_component_of_wind,10804,10804.0.0.0,2018-02-28T00:00:00.000000000,2018-03-01T18:00:00.000000000,True,10335660,9.86 MiB
u_component_of_wind,10805,10805.0.0.0,2018-03-02T00:00:00.000000000,2018-03-03T18:00:00.000000000,True,10340510,9.86 MiB
u_component_of_wind,10806,10806.0.0.0,2018-03-04T00:00:00.000000000,2018-03-05T18:00:00.000000000,True,10329758,9.85 MiB
u_component_of_wind,10807,10807.0.0.0,2018-03-06T00:00:00.000000000,2018-03-07T18:00:00.000000000,True,10342374,9.86 MiB
u_component_of_wind,10808,10808.0.0.0,2018-03-08T00:00:00.000000000,2018-03-09T18:00:00.000000000,True,10344708,9.87 MiB
u_component_of_wind,10809,10809.0.0.0,2018-03-10T00:00:00.000000000,2018-03-11T18:00:00.000000000,True,10352676,9.87 MiB
u_component_of_wind,10810,10810.0.0.0,2018-03-12T00:00:00.000000000,2018-03-13T18:00:00.000000000,True,10329269,9.85 MiB
u_component_of_wind,10811,10811.0.0.0,2018-03-14T00:00:00.000000000,2018-03-15T18:00:00.000000000,True,10347409,9.87 MiB
u_component_of_wind,10812,10812.0.0.0,2018-03-16T00:00:00.000000000,2018-03-17T18:00:00.000000000,True,10349980,9.87 MiB
u_component_of_wind,10813,10813.0.0.0,2018-03-18T00:00:00.000000000,2018-03-19T18:00:00.000000000,True,10368529,9.89 MiB
u_component_of_wind,10814,10814.0.0.0,2018-03-20T00:00:00.000000000,2018-03-21T18:00:00.000000000,True,10350971,9.87 MiB
u_component_of_wind,10815,10815.0.0.0,2018-03-22T00:00:00.000000000,2018-03-23T18:00:00.000000000,True,10333811,9.86 MiB
u_component_of_wind,10816,10816.0.0.0,2018-03-24T00:00:00.000000000,2018-03-25T18:00:00.000000000,True,10332649,9.85 MiB
u_component_of_wind,10817,10817.0.0.0,2018-03-26T00:00:00.000000000,2018-03-27T18:00:00.000000000,True,10358382,9.88 MiB
u_component_of_wind,10818,10818.0.0.0,2018-03-28T00:00:00.000000000,2018-03-29T18:00:00.000000000,True,10360917,9.88 MiB
u_component_of_wind,10819,10819.0.0.0,2018-03-30T00:00:00.000000000,2018-03-31T18:00:00.000000000,True,10366290,9.89 MiB
u_component_of_wind,10820,10820.0.0.0,2018-04-01T00:00:00.000000000,2018-04-02T18:00:00.000000000,True,10365906,9.89 MiB
u_component_of_wind,10821,10821.0.0.0,2018-04-03T00:00:00.000000000,2018-04-04T18:00:00.000000000,True,10349728,9.87 MiB
u_component_of_wind,10822,10822.0.0.0,2018-04-05T00:00:00.000000000,2018-04-06T18:00:00.000000000,True,10367476,9.89 MiB
u_component_of_wind,10823,10823.0.0.0,2018-04-07T00:00:00.000000000,2018-04-08T18:00:00.000000000,True,10375245,9.89 MiB
u_component_of_wind,10824,10824.0.0.0,2018-04-09T00:00:00.000000000,2018-04-10T18:00:00.000000000,True,10365388,9.89 MiB
u_component_of_wind,10825,10825.0.0.0,2018-04-11T00:00:00.000000000,2018-04-12T18:00:00.000000000,True,10346833,9.87 MiB
u_component_of_wind,10826,10826.0.0.0,2018-04-13T00:00:00.000000000,2018-04-14T18:00:00.000000000,True,10345960,9.87 MiB
u_component_of_wind,10827,10827.0.0.0,2018-04-15T00:00:00.000000000,2018-04-16T18:00:00.000000000,True,10344839,9.87 MiB
u_component_of_wind,10828,10828.0.0.0,2018-04-17T00:00:00.000000000,2018-04-18T18:00:00.000000000,True,10355076,9.88 MiB
u_component_of_wind,10829,10829.0.0.0,2018-04-19T00:00:00.000000000,2018-04-20T18:00:00.000000000,True,10357586,9.88 MiB
u_component_of_wind,10830,10830.0.0.0,2018-04-21T00:00:00.000000000,2018-04-22T18:00:00.000000000,True,10345266,9.87 MiB
u_component_of_wind,10831,10831.0.0.0,2018-04-23T00:00:00.000000000,2018-04-24T18:00:00.000000000,True,10330572,9.85 MiB
u_component_of_wind,10832,10832.0.0.0,2018-04-25T00:00:00.000000000,2018-04-26T18:00:00.000000000,True,10338506,9.86 MiB
u_component_of_wind,10833,10833.0.0.0,2018-04-27T00:00:00.000000000,2018-04-28T18:00:00.000000000,True,10357523,9.88 MiB
u_component_of_wind,10834,10834.0.0.0,2018-04-29T00:00:00.000000000,2018-04-30T18:00:00.000000000,True,10337765,9.86 MiB
u_component_of_wind,10835,10835.0.0.0,2018-05-01T00:00:00.000000000,2018-05-02T18:00:00.000000000,True,10334521,9.86 MiB
u_component_of_wind,10836,10836.0.0.0,2018-05-03T00:00:00.000000000,2018-05-04T18:00:00.000000000,True,10335091,9.86 MiB
u_component_of_wind,10837,10837.0.0.0,2018-05-05T00:00:00.000000000,2018-05-06T18:00:00.000000000,True,10349334,9.87 MiB
u_component_of_wind,10838,10838.0.0.0,2018-05-07T00:00:00.000000000,2018-05-08T18:00:00.000000000,True,10368673,9.89 MiB
u_component_of_wind,10839,10839.0.0.0,2018-05-09T00:00:00.000000000,2018-05-10T18:00:00.000000000,True,10353417,9.87 MiB
u_component_of_wind,10840,10840.0.0.0,2018-05-11T00:00:00.000000000,2018-05-12T18:00:00.000000000,True,10356052,9.88 MiB
u_component_of_wind,10841,10841.0.0.0,2018-05-13T00:00:00.000000000,2018-05-14T18:00:00.000000000,True,10373742,9.89 MiB
u_component_of_wind,10842,10842.0.0.0,2018-05-15T00:00:00.000000000,2018-05-16T18:00:00.000000000,True,10372690,9.89 MiB
u_component_of_wind,10843,10843.0.0.0,2018-05-17T00:00:00.000000000,2018-05-18T18:00:00.000000000,True,10385112,9.90 MiB
u_component_of_wind,10844,10844.0.0.0,2018-05-19T00:00:00.000000000,2018-05-20T18:00:00.000000000,True,10371296,9.89 MiB
u_component_of_wind,10845,10845.0.0.0,2018-05-21T00:00:00.000000000,2018-05-22T18:00:00.000000000,True,10364644,9.88 MiB
u_component_of_wind,10846,10846.0.0.0,2018-05-23T00:00:00.000000000,2018-05-24T18:00:00.000000000,True,10382985,9.90 MiB
u_component_of_wind,10847,10847.0.0.0,2018-05-25T00:00:00.000000000,2018-05-26T18:00:00.000000000,True,10373458,9.89 MiB
u_component_of_wind,10848,10848.0.0.0,2018-05-27T00:00:00.000000000,2018-05-28T18:00:00.000000000,True,10363705,9.88 MiB
u_component_of_wind,10849,10849.0.0.0,2018-05-29T00:00:00.000000000,2018-05-30T18:00:00.000000000,True,10384260,9.90 MiB
u_component_of_wind,10850,10850.0.0.0,2018-05-31T00:00:00.000000000,2018-06-01T18:00:00.000000000,True,10371456,9.89 MiB
u_component_of_wind,10851,10851.0.0.0,2018-06-02T00:00:00.000000000,2018-06-03T18:00:00.000000000,True,10362122,9.88 MiB
u_component_of_wind,10852,10852.0.0.0,2018-06-04T00:00:00.000000000,2018-06-05T18:00:00.000000000,True,10357102,9.88 MiB
u_component_of_wind,10853,10853.0.0.0,2018-06-06T00:00:00.000000000,2018-06-07T18:00:00.000000000,True,10372025,9.89 MiB
u_component_of_wind,10854,10854.0.0.0,2018-06-08T00:00:00.000000000,2018-06-09T18:00:00.000000000,True,10367295,9.89 MiB
u_component_of_wind,10855,10855.0.0.0,2018-06-10T00:00:00.000000000,2018-06-11T18:00:00.000000000,True,10361558,9.88 MiB
u_component_of_wind,10856,10856.0.0.0,2018-06-12T00:00:00.000000000,2018-06-13T18:00:00.000000000,True,10352759,9.87 MiB
u_component_of_wind,10857,10857.0.0.0,2018-06-14T00:00:00.000000000,2018-06-15T18:00:00.000000000,True,10367434,9.89 MiB
u_component_of_wind,10858,10858.0.0.0,2018-06-16T00:00:00.000000000,2018-06-17T18:00:00.000000000,True,10377542,9.90 MiB
u_component_of_wind,10859,10859.0.0.0,2018-06-18T00:00:00.000000000,2018-06-19T18:00:00.000000000,True,10397633,9.92 MiB
u_component_of_wind,10860,10860.0.0.0,2018-06-20T00:00:00.000000000,2018-06-21T18:00:00.000000000,True,10382529,9.90 MiB
u_component_of_wind,10861,10861.0.0.0,2018-06-22T00:00:00.000000000,2018-06-23T18:00:00.000000000,True,10365155,9.88 MiB
u_component_of_wind,10862,10862.0.0.0,2018-06-24T00:00:00.000000000,2018-06-25T18:00:00.000000000,True,10369856,9.89 MiB
u_component_of_wind,10863,10863.0.0.0,2018-06-26T00:00:00.000000000,2018-06-27T18:00:00.000000000,True,10379379,9.90 MiB
u_component_of_wind,10864,10864.0.0.0,2018-06-28T00:00:00.000000000,2018-06-29T18:00:00.000000000,True,10378513,9.90 MiB
u_component_of_wind,10865,10865.0.0.0,2018-06-30T00:00:00.000000000,2018-07-01T18:00:00.000000000,True,10367579,9.89 MiB
u_component_of_wind,10866,10866.0.0.0,2018-07-02T00:00:00.000000000,2018-07-03T18:00:00.000000000,True,10386400,9.91 MiB
u_component_of_wind,10867,10867.0.0.0,2018-07-04T00:00:00.000000000,2018-07-05T18:00:00.000000000,True,10371799,9.89 MiB
u_component_of_wind,10868,10868.0.0.0,2018-07-06T00:00:00.000000000,2018-07-07T18:00:00.000000000,True,10338574,9.86 MiB
u_component_of_wind,10869,10869.0.0.0,2018-07-08T00:00:00.000000000,2018-07-09T18:00:00.000000000,True,10327569,9.85 MiB
u_component_of_wind,10870,10870.0.0.0,2018-07-10T00:00:00.000000000,2018-07-11T18:00:00.000000000,True,10327350,9.85 MiB
